Age,Annual_Income,Credit_Score,Employment_Years,Loan_Amount,Debt_to_Income_Ratio,Existing_Loans,Dependents,Loan_Approved
24,54568,508,27,354432,0.08,4,0,No
63,99646,714,23,349120,0.27,3,2,Yes
30,91494,315,7,473836,0.73,3,5,No
57,94632,596,15,340152,0.18,5,1,No
59,27436,519,0,417169,0.62,2,5,No
26,106713,666,24,199260,0.59,3,3,No
44,46754,528,15,222072,0.13,2,3,Yes
19,80194,739,29,197872,0.3,4,2,Yes
22,44544,831,24,249972,0.19,5,2,Yes
46,80180,749,1,355441,0.07,0,5,Yes
54,83295,335,1,351012,0.18,2,1,No
55,32638,721,7,349286,0.2,4,1,Yes
36,85715,488,11,440815,0.17,5,4,No
25,89409,477,10,361678,0.12,2,3,No
62,148479,614,5,42985,0.44,1,3,Yes
18,138648,319,18,411753,0.29,2,4,No
39,103106,681,27,309861,0.73,4,2,Yes
34,148782,442,17,407243,0.19,3,3,No
24,146839,361,4,400752,0.5,2,0,No
42,133759,541,14,269669,0.73,0,2,Yes
62,37157,537,7,145248,0.09,4,2,No
21,65565,430,5,219349,0.44,3,1,No
53,89996,422,11,75423,0.39,4,5,No
23,133620,739,18,94642,0.75,2,4,Yes
48,85888,641,11,85383,0.55,1,5,No
36,76095,718,11,343932,0.31,1,5,Yes
61,84947,754,8,75013,0.58,0,2,Yes
56,107122,497,23,129326,0.49,5,1,No
44,90880,581,9,284899,0.31,5,0,Yes
27,24507,300,21,286752,0.64,0,0,No
43,123134,631,16,121562,0.55,3,3,Yes
36,63988,511,17,64843,0.05,1,4,Yes
56,118421,386,15,319657,0.7,2,4,No
20,36865,360,3,479847,0.35,4,1,No
62,122591,394,17,338784,0.53,4,3,No
30,149614,446,2,366590,0.35,1,5,No
45,47213,545,15,418909,0.71,1,4,No
37,75954,596,13,456124,0.54,4,3,No
45,77450,422,23,493155,0.48,3,1,No
25,24477,755,8,279870,0.79,4,3,No
58,82222,698,5,274042,0.26,0,2,Yes
56,26533,530,3,88508,0.1,2,2,No
18,69395,833,26,443161,0.44,1,2,Yes
20,145512,701,1,181756,0.37,5,2,No
30,43396,429,22,255758,0.39,1,0,No
45,32755,591,9,180946,0.52,3,5,No
42,20865,575,10,214290,0.51,0,0,Yes
50,31173,675,6,337022,0.34,4,4,No
55,78905,354,25,315152,0.7,0,0,No
23,58097,325,24,401578,0.54,0,5,No
61,53371,740,4,85119,0.72,3,3,Yes
62,124060,496,25,432620,0.73,3,3,Yes
49,31254,542,3,409320,0.18,5,0,No
62,24018,489,25,162120,0.56,4,3,No
64,25192,575,5,256987,0.29,5,5,No
38,22015,708,27,22628,0.68,4,4,No
33,128154,639,1,344609,0.6,2,1,No
38,88916,452,1,97210,0.2,0,0,No
28,48343,697,15,114093,0.75,4,2,Yes
54,89306,743,27,411484,0.56,3,3,No
53,25829,726,24,354370,0.76,2,3,No
52,54381,786,22,362900,0.2,5,1,Yes
36,131451,503,22,69734,0.7,2,4,No
37,101081,411,12,408920,0.55,3,3,No
35,38263,624,20,75050,0.46,4,2,Yes
64,123676,557,6,117726,0.67,3,1,Yes
58,73260,827,24,423050,0.52,4,3,Yes
31,63306,649,25,53308,0.55,3,5,Yes
32,111211,734,4,220350,0.24,3,5,No
48,78418,725,24,101428,0.66,1,2,Yes
18,110898,579,16,196809,0.54,4,5,Yes
20,20148,670,12,459338,0.68,0,3,No
33,21754,548,14,229595,0.31,1,2,Yes
40,46745,480,27,174455,0.3,1,5,Yes
28,92914,377,2,55420,0.07,1,1,No
29,131895,635,22,390963,0.63,1,4,Yes
27,75833,349,3,150912,0.3,0,0,No
49,40140,384,14,105680,0.3,1,5,No
33,94907,303,17,29771,0.57,5,0,No
25,80653,616,27,426949,0.24,0,4,Yes
55,112535,410,29,286624,0.73,5,3,No
29,81521,633,2,90555,0.45,0,1,No
41,98315,432,6,21945,0.78,5,2,No
45,51075,418,7,16641,0.11,1,1,No
25,50697,649,10,20232,0.3,2,4,No
45,143804,841,24,180398,0.34,0,3,Yes
53,74544,354,21,212923,0.6,1,3,No
43,29795,660,25,442067,0.21,3,4,No
25,84555,752,8,422831,0.33,3,1,No
45,72204,629,19,290399,0.73,4,0,Yes
45,123996,518,11,166781,0.14,0,1,Yes
54,89754,507,4,236880,0.61,0,5,No
58,84860,384,0,323317,0.58,5,3,No
53,123107,544,13,355035,0.15,3,3,No
44,71529,634,24,455244,0.57,0,5,No
34,31672,511,24,489115,0.48,0,5,No
26,74238,482,24,408284,0.27,3,4,No
50,116578,432,2,385929,0.28,1,1,No
37,55950,649,28,440305,0.67,5,0,No
30,31009,581,14,375903,0.22,3,1,No
45,67096,592,9,50832,0.43,2,5,Yes
46,39544,568,25,273966,0.56,3,3,No
30,75728,496,9,256638,0.15,5,1,No
63,49381,836,23,25893,0.75,3,3,Yes
52,147769,319,2,131901,0.25,5,3,No
23,45287,704,28,345177,0.29,1,2,No
35,84610,414,5,495553,0.55,3,0,No
22,88122,325,4,281395,0.11,3,4,No
64,88184,694,23,93106,0.52,1,5,Yes
42,60081,680,18,310289,0.74,3,0,Yes
19,103637,822,13,260596,0.24,1,1,Yes
27,65312,838,16,90480,0.32,2,5,Yes
47,107228,382,11,76215,0.22,1,5,No
62,92943,849,8,187909,0.66,0,2,Yes
22,102790,744,25,44380,0.18,0,3,Yes
50,100770,386,24,288349,0.31,5,0,No
18,72726,686,2,217880,0.5,1,3,Yes
35,42211,697,17,324103,0.35,3,3,No
49,49480,585,3,334092,0.1,4,2,No
64,67780,668,13,203857,0.76,4,5,Yes
28,77138,721,23,465991,0.3,2,5,Yes
38,110382,742,5,189426,0.38,2,0,Yes
43,62503,819,25,111177,0.18,4,2,Yes
42,77893,587,14,476366,0.7,4,3,No
39,66193,394,30,224885,0.27,1,0,No
44,134002,340,16,341515,0.06,4,5,No
30,147543,630,30,165100,0.29,0,3,Yes
50,81358,454,23,462298,0.79,2,3,No
51,100857,803,4,327036,0.16,5,0,Yes
58,98182,574,28,150875,0.07,2,4,No
52,140457,478,5,83331,0.48,0,2,No
18,42117,436,20,393829,0.33,2,1,No
38,148333,479,25,117745,0.65,4,5,No
23,79056,481,4,151725,0.6,2,3,No
45,137928,558,18,370633,0.19,0,5,Yes
34,78706,542,13,25674,0.47,2,2,No
22,90429,395,3,484278,0.07,5,2,No
48,29476,496,4,47345,0.38,5,0,No
22,102806,825,10,44920,0.59,5,0,Yes
55,75006,686,26,168686,0.36,5,0,Yes
20,107238,707,1,286112,0.14,4,2,No
40,136946,568,21,88521,0.1,5,0,Yes
54,89918,470,1,379246,0.69,5,1,No
54,83155,469,19,124630,0.72,1,2,Yes
27,87321,458,11,321994,0.31,5,0,No
27,65798,808,15,198220,0.17,4,3,Yes
36,97271,746,16,196733,0.78,5,2,Yes
34,50177,381,3,284335,0.46,2,4,No
38,116248,356,13,376299,0.41,5,4,No
31,148022,818,6,127033,0.61,3,2,Yes
26,142415,411,14,373754,0.18,2,2,No
63,102215,347,29,122415,0.48,5,4,No
18,63013,675,15,247294,0.72,5,3,No
62,120901,332,7,364588,0.07,2,3,No
30,102600,803,1,457826,0.55,0,3,No
21,116099,302,18,50252,0.46,3,1,No
18,139578,785,0,99608,0.76,0,5,Yes
57,73450,815,30,148165,0.24,5,5,Yes
49,118628,341,22,340845,0.69,0,1,No
51,67928,308,3,380532,0.28,4,3,No
45,142640,441,26,353235,0.37,1,4,No
48,112403,735,25,293169,0.21,2,1,Yes
25,65382,326,23,476326,0.7,3,0,No
56,119290,342,20,170408,0.2,2,5,No
43,105038,430,24,358578,0.69,0,1,No
51,20760,515,21,292580,0.39,1,4,No
20,44142,819,10,309834,0.68,0,4,Yes
29,130189,644,9,486573,0.25,2,2,Yes
18,127532,807,17,206512,0.15,4,4,Yes
61,37290,712,0,499453,0.47,2,3,Yes
22,91035,545,16,164166,0.43,0,4,Yes
47,20364,748,15,199471,0.32,3,1,Yes
47,76921,320,11,9509,0.55,3,1,No
34,39797,707,27,206134,0.12,3,1,Yes
64,126331,756,29,305821,0.52,3,4,Yes
40,52535,743,29,190573,0.21,3,3,Yes
32,66300,564,15,172007,0.15,5,5,Yes
54,67176,483,8,80646,0.73,1,3,No
38,36105,526,16,127294,0.39,1,2,Yes
31,27939,847,2,235716,0.62,4,0,Yes
19,99472,545,27,389841,0.12,3,3,No
28,62029,372,17,72050,0.09,0,5,No
56,35863,449,14,153867,0.42,0,5,No
55,98097,812,14,98148,0.29,2,1,Yes
51,30447,368,30,45492,0.05,3,2,Yes
55,116160,529,15,402383,0.19,0,5,Yes
51,66940,371,27,87942,0.21,5,3,No
35,130182,696,19,361883,0.27,4,3,Yes
47,97947,383,0,244854,0.71,0,0,No
32,105001,598,30,450126,0.37,5,0,No
44,123752,592,0,361928,0.56,5,0,No
51,39642,522,3,377411,0.06,4,3,No
55,116798,515,28,407520,0.66,3,5,Yes
50,115899,530,12,64289,0.23,2,3,Yes
41,87643,704,29,9808,0.28,2,1,Yes
32,27928,468,3,98991,0.08,1,4,No
47,68002,628,22,341513,0.36,3,0,Yes
59,104853,725,7,299041,0.69,0,1,Yes
34,134614,495,12,372181,0.33,2,1,Yes
22,137517,825,23,474181,0.73,5,5,No
46,45017,376,7,403123,0.7,4,2,No
21,99064,576,13,82214,0.1,5,1,Yes
27,139694,765,29,335905,0.28,4,0,Yes
34,33313,747,27,399230,0.73,0,4,No
27,21559,619,29,77304,0.07,0,1,No
34,70893,459,24,370906,0.62,3,3,No
37,35167,791,0,465773,0.73,0,3,Yes
41,100879,612,8,450044,0.63,0,1,No
22,58598,460,25,63884,0.61,0,0,No
51,27523,607,23,237482,0.68,2,5,No
23,69777,445,0,341542,0.55,3,5,No
19,48439,695,6,114265,0.37,0,4,No
30,136378,388,24,204192,0.1,0,4,Yes
60,101060,607,19,9942,0.64,5,0,No
60,33285,845,12,67681,0.73,5,3,Yes
28,30973,670,14,497797,0.43,4,3,No
64,142970,750,28,106347,0.45,2,5,Yes
40,42694,466,8,12370,0.35,0,5,Yes
33,55774,691,15,442348,0.69,2,2,Yes
48,24302,790,16,411888,0.06,3,1,Yes
28,135776,449,8,189006,0.52,3,5,No
33,42391,767,5,323353,0.73,5,1,No
25,24611,342,19,78905,0.13,1,5,No
21,29372,328,11,406683,0.77,4,3,No
57,44312,330,15,425151,0.78,1,1,No
21,34080,427,27,313865,0.75,2,0,No
42,100618,593,20,90401,0.4,4,4,Yes
20,132945,740,14,460446,0.34,5,5,Yes
49,128397,687,6,16551,0.58,0,2,Yes
20,116213,823,9,190996,0.29,5,0,Yes
44,40874,846,28,446868,0.1,5,0,Yes
46,82537,409,3,309528,0.73,4,0,No
49,93914,627,23,59488,0.53,4,1,Yes
36,21597,704,2,364097,0.21,3,4,Yes
38,31600,544,17,184669,0.06,1,2,Yes
22,23747,462,0,189346,0.59,3,3,No
35,99415,698,29,122648,0.69,3,0,Yes
45,137358,698,12,143969,0.35,1,0,Yes
59,98553,792,21,466221,0.11,3,0,Yes
39,44815,538,17,229269,0.54,4,3,No
38,104500,764,7,314748,0.27,2,5,Yes
23,114348,331,30,234005,0.16,0,1,No
18,125736,422,10,44819,0.43,0,1,Yes
22,44714,833,9,376012,0.41,3,4,Yes
58,38890,409,28,123756,0.44,1,1,Yes
29,81509,570,3,223435,0.67,4,1,Yes
43,81824,679,24,145854,0.41,3,2,Yes
63,24725,599,3,35398,0.73,4,2,Yes
51,63205,548,3,320676,0.68,4,1,No
31,40684,820,28,292832,0.54,5,2,Yes
43,111861,333,11,423860,0.09,0,5,No
62,77911,527,7,479755,0.7,2,4,No
44,118078,698,27,499065,0.73,2,1,Yes
26,131573,519,12,438649,0.33,1,2,No
43,33092,670,7,156105,0.44,2,3,Yes
64,115918,827,20,449182,0.26,3,2,Yes
39,59770,374,2,139979,0.06,0,2,No
64,45457,435,11,172571,0.41,0,3,Yes
47,91667,373,17,228376,0.15,4,4,No
60,131565,553,14,479035,0.19,3,3,Yes
34,110751,317,24,78221,0.41,3,4,No
43,82894,342,13,144345,0.7,4,5,No
53,81305,349,8,198491,0.68,5,3,No
18,32612,814,4,311810,0.77,5,4,Yes
25,122841,602,29,149550,0.41,4,4,Yes
52,98627,441,28,363124,0.46,0,0,No
32,120639,501,14,212976,0.67,3,0,No
64,57089,506,7,342697,0.57,2,2,No
39,115295,714,22,387701,0.19,2,3,Yes
31,131558,520,2,116925,0.35,0,4,Yes
43,72137,661,11,363359,0.75,2,0,No
45,20559,380,4,13273,0.16,2,2,No
40,86249,584,30,316389,0.21,3,2,Yes
31,57361,668,28,357250,0.35,3,2,Yes
41,100720,791,8,182472,0.75,1,0,Yes
19,35261,645,19,496862,0.14,3,5,No
62,40372,503,2,44708,0.55,1,1,No
43,75355,324,22,37552,0.15,5,5,No
31,117676,368,7,187632,0.44,3,5,No
24,118560,815,20,293574,0.45,4,2,Yes
20,77920,791,12,164647,0.08,3,1,Yes
64,132878,539,7,63433,0.77,1,1,No
40,52544,660,4,316919,0.65,2,1,No
63,20037,740,24,497387,0.28,3,2,Yes
60,63032,330,6,48436,0.15,2,4,No
64,98233,621,4,188696,0.31,2,1,Yes
62,61420,643,28,169010,0.72,3,0,Yes
35,134234,835,8,31358,0.15,3,0,Yes
55,117243,654,4,144841,0.31,4,1,Yes
52,111552,770,7,340939,0.42,5,1,Yes
32,149380,404,11,104819,0.07,1,1,No
42,147358,621,3,362409,0.25,3,0,Yes
54,54600,826,8,78728,0.5,2,3,Yes
45,68285,803,27,105502,0.29,2,4,Yes
27,82008,384,21,284429,0.7,3,3,No
56,109520,534,21,158359,0.75,1,0,No
34,25167,562,13,314505,0.38,5,0,No
56,146279,305,18,444021,0.45,2,2,No
39,20432,793,12,36347,0.52,5,3,Yes
43,89687,588,2,242131,0.55,5,1,No
61,133216,649,3,407202,0.1,4,5,No
42,91947,499,0,269210,0.09,2,1,No
34,116324,634,21,47779,0.7,1,0,Yes
30,70903,516,0,232362,0.21,0,2,No
37,112159,652,10,324858,0.49,4,3,Yes
42,74149,624,15,351602,0.52,4,2,No
21,107640,527,3,369355,0.17,0,4,No
27,76768,444,30,61112,0.62,4,2,Yes
20,80184,607,28,118904,0.7,4,4,Yes
58,85792,584,6,375694,0.26,4,3,No
62,53439,691,11,499116,0.71,2,1,Yes
35,53257,659,5,115962,0.11,2,4,Yes
64,125193,464,23,195104,0.65,3,1,No
53,64674,523,19,493180,0.53,3,2,No
64,71248,423,8,286849,0.49,2,2,No
39,103602,643,25,243706,0.22,4,3,No
51,65371,823,7,422320,0.32,1,1,Yes
64,118282,351,13,493784,0.73,0,3,No
25,87996,428,14,499141,0.4,3,4,No
57,57297,434,20,343600,0.5,4,2,No
61,74273,426,29,47125,0.75,3,2,No
36,81256,370,21,325996,0.4,5,2,No
59,54743,572,4,379197,0.34,1,5,No
58,88752,486,14,478175,0.72,5,2,No
54,99803,302,5,435542,0.73,4,2,No
23,95117,584,0,103226,0.32,2,4,No
43,90051,321,19,50536,0.49,1,4,No
51,42076,465,8,190142,0.77,3,3,No
62,130352,609,3,423315,0.09,4,0,Yes
23,95312,776,1,392282,0.08,5,2,Yes
54,139627,797,5,107643,0.44,4,2,Yes
50,107483,733,1,431222,0.27,0,0,Yes
39,22963,533,2,383052,0.49,0,3,No
38,139217,675,6,251528,0.59,5,4,Yes
23,92322,545,19,29810,0.1,0,2,Yes
23,33866,602,16,224322,0.71,2,3,Yes
21,124504,704,8,130640,0.26,4,0,Yes
47,52305,320,21,365038,0.34,4,4,No
28,82403,556,8,495785,0.3,3,4,No
47,102896,698,18,12388,0.68,2,3,Yes
48,125649,828,4,386424,0.18,0,1,Yes
41,146244,350,24,96631,0.07,4,1,No
26,52813,746,5,326391,0.78,0,5,No
20,86729,569,17,266421,0.79,1,5,No
48,80686,561,30,343106,0.24,2,1,Yes
57,24512,664,0,471369,0.06,0,0,Yes
54,139631,348,24,439066,0.53,2,1,No
53,42666,817,16,215530,0.54,5,3,Yes
41,36630,417,13,161583,0.76,4,4,No
48,137907,752,14,194684,0.27,1,3,Yes
23,147205,696,4,175296,0.19,3,3,Yes
19,94519,326,16,30394,0.51,1,2,No
37,20636,671,20,229751,0.47,2,0,Yes
45,23775,396,20,58269,0.59,1,4,No
28,87957,828,22,195531,0.71,4,2,Yes
21,84591,485,22,72975,0.47,2,0,No
32,98561,514,10,229571,0.16,2,4,No
23,94816,550,9,277163,0.5,4,2,No
47,122487,515,16,289614,0.33,5,5,No
55,31351,328,24,321120,0.39,0,1,No
19,135400,401,0,392612,0.77,3,3,No
32,140533,422,4,135752,0.47,5,5,No
28,123627,353,15,359871,0.16,5,1,No
25,75184,582,6,113369,0.38,1,4,No
43,148381,416,11,446219,0.22,5,5,No
62,131192,413,7,115803,0.15,3,5,No
61,115707,842,17,227957,0.58,3,2,Yes
22,89180,592,29,209999,0.52,5,2,No
23,101678,494,0,165730,0.42,4,2,No
43,93309,591,19,78905,0.37,0,3,Yes
21,114002,560,11,341802,0.29,3,2,No
36,30778,506,30,279072,0.12,2,0,No
37,32501,348,3,301948,0.27,5,0,No
50,132713,305,25,244053,0.68,0,0,No
37,22108,678,11,56243,0.64,4,5,No
29,114905,693,21,436534,0.78,5,1,Yes
64,56382,523,0,126118,0.54,3,4,No
18,111354,322,29,183884,0.47,5,1,No
43,95787,409,0,443264,0.27,4,5,No
31,43341,698,2,394705,0.11,1,1,Yes
55,97214,471,20,135218,0.51,4,3,Yes
54,34367,605,11,441091,0.42,2,5,No
28,139967,450,21,240702,0.62,4,1,No
53,115208,727,20,160663,0.36,0,3,Yes
30,89868,766,12,389495,0.79,1,0,No
60,32002,366,28,412107,0.35,5,0,No
20,148180,455,12,376574,0.3,5,1,No
50,105820,505,20,243404,0.7,2,1,No
23,79949,454,8,12721,0.35,1,0,No
27,35700,808,17,482293,0.7,2,2,Yes
22,99305,373,27,162224,0.07,5,0,No
40,82543,348,27,185529,0.57,1,2,No
27,49318,766,0,339803,0.1,3,0,No
61,109859,478,5,392914,0.16,4,4,No
19,47610,347,24,207420,0.58,0,3,No
30,92499,371,22,434328,0.27,0,3,No
57,139256,412,23,287984,0.21,3,4,No
19,93374,458,4,137280,0.65,1,2,No
37,85226,329,25,416458,0.76,4,1,No
18,65167,396,3,220695,0.22,3,1,No
54,97779,550,5,6971,0.29,1,3,No
26,47939,818,2,34795,0.59,4,1,Yes
34,81365,391,16,366561,0.66,1,2,No
26,87381,412,10,137055,0.8,0,1,No
28,66710,558,3,493693,0.26,4,0,No
32,36766,406,24,147574,0.47,0,4,No
41,122416,689,19,426793,0.15,0,3,No
55,32780,657,0,114267,0.3,4,1,Yes
52,68458,498,29,393176,0.08,3,2,No
47,76221,726,3,408570,0.21,1,1,Yes
48,138498,777,22,265371,0.43,4,4,Yes
22,128392,802,2,203735,0.17,5,0,Yes
61,21509,419,9,221631,0.72,0,5,No
31,109493,608,21,492602,0.58,1,3,Yes
28,130708,837,30,422076,0.07,4,3,Yes
26,54346,774,29,169400,0.71,3,2,Yes
51,102799,643,0,470404,0.78,4,0,No
29,136850,435,26,363659,0.43,4,1,No
52,66874,576,3,47769,0.29,2,1,Yes
52,46148,832,18,418987,0.25,5,5,Yes
18,51533,330,29,57084,0.12,1,5,No
57,128144,546,0,46250,0.42,4,5,No
39,142402,710,15,378277,0.09,0,2,No
46,98467,326,18,236285,0.43,0,0,No
25,21359,372,30,183939,0.24,2,2,No
28,139119,396,19,372678,0.41,0,4,No
58,110068,645,20,476633,0.36,4,4,Yes
54,80313,775,21,186652,0.28,1,1,Yes
31,40344,599,17,153403,0.39,2,4,No
47,138499,598,1,343399,0.41,5,2,Yes
52,89778,586,5,366796,0.68,2,3,No
38,40601,748,20,13572,0.55,3,4,Yes
54,134768,511,0,277040,0.37,3,2,Yes
22,39116,375,18,38077,0.73,1,3,No
36,76985,700,26,221406,0.62,1,3,Yes
31,121013,333,4,469541,0.11,2,5,No
43,137110,797,30,342370,0.17,4,5,Yes
21,138329,815,28,240944,0.11,4,4,Yes
42,50782,627,27,313365,0.29,3,0,No
62,131095,397,27,308764,0.38,1,5,No
59,69819,665,1,352511,0.43,1,4,Yes
42,104416,762,0,121961,0.69,4,4,Yes
35,89035,327,15,358753,0.06,3,0,No
57,117123,685,24,146336,0.37,4,4,Yes
25,64458,572,30,21049,0.36,4,2,Yes
56,111556,426,20,213236,0.76,2,0,No
57,144225,501,1,465894,0.23,1,2,No
31,28080,820,25,347523,0.14,2,3,Yes
49,108743,586,3,34236,0.16,2,0,Yes
55,53957,749,2,250551,0.44,4,3,Yes
50,33908,387,22,244173,0.34,3,5,No
40,116188,617,16,247863,0.62,4,1,No
32,115880,318,14,419339,0.29,5,1,No
50,141292,406,9,162079,0.15,3,2,No
42,110570,757,11,478577,0.34,1,3,Yes
34,111324,610,11,277286,0.71,5,3,No
50,98287,711,19,33498,0.35,5,0,Yes
64,143791,797,6,169298,0.68,5,1,Yes
19,67482,543,26,45348,0.33,0,2,Yes
31,119329,679,9,294668,0.26,1,2,Yes
57,142473,814,28,185561,0.63,4,0,Yes
57,145291,506,4,151370,0.21,3,0,No
56,118375,693,19,148207,0.22,5,5,Yes
23,58314,320,19,125138,0.09,0,2,No
23,120989,826,10,77916,0.19,5,0,Yes
20,94921,642,27,490341,0.33,3,5,Yes
24,142060,501,29,365146,0.35,3,3,No
25,103768,419,1,41788,0.37,0,2,No
59,128880,688,23,160992,0.41,0,4,Yes
32,120326,836,15,67015,0.48,1,1,Yes
64,35831,533,11,461226,0.19,2,1,No
46,141026,619,15,141715,0.51,5,4,No
50,40125,479,3,55094,0.3,0,4,No
47,82451,667,1,152801,0.6,5,3,No
56,65708,375,24,58046,0.47,2,2,No
44,37682,795,29,393343,0.47,2,0,Yes
53,122406,821,29,197111,0.56,2,1,Yes
46,102824,500,28,439500,0.3,2,4,No
55,55794,645,27,470362,0.37,0,2,Yes
50,79372,782,9,351202,0.49,5,0,Yes
54,59477,518,12,353453,0.37,3,1,No
44,73863,359,22,16804,0.38,5,2,No
50,109941,849,30,193939,0.25,5,1,Yes
21,58737,520,18,406032,0.27,0,3,No
39,22620,801,14,425689,0.57,0,1,Yes
19,120950,432,22,148004,0.05,4,3,Yes
27,123169,352,0,185482,0.12,4,3,No
22,142033,749,27,350174,0.76,1,3,Yes
27,55057,361,16,421925,0.19,2,0,No
50,60138,322,19,362869,0.36,2,5,No
55,99390,343,3,363585,0.69,4,0,No
30,73024,346,19,11487,0.05,3,3,No
48,29677,323,8,415420,0.74,1,2,No
64,64111,388,5,10988,0.09,5,5,No
53,44074,473,2,32364,0.18,3,5,No
62,37824,418,21,174475,0.07,4,3,No
41,20765,477,1,26048,0.44,5,2,No
32,65439,641,17,143165,0.76,3,1,No
46,145318,358,22,238980,0.68,2,0,No
25,117151,737,29,350627,0.53,4,2,Yes
22,68926,727,18,494487,0.19,5,5,No
46,56860,725,6,296340,0.7,3,2,Yes
64,32975,680,2,27727,0.62,1,2,Yes
21,94877,785,27,178239,0.25,1,4,Yes
29,113677,484,27,423100,0.65,0,0,No
62,97870,759,17,301751,0.71,5,4,No
19,134381,401,19,471427,0.57,4,1,No
44,101371,314,30,311456,0.13,4,2,No
48,46548,350,19,45769,0.79,5,0,No
53,120970,608,18,135205,0.11,4,5,No
53,110575,333,8,407791,0.54,2,0,No
43,118066,504,15,171146,0.13,2,0,Yes
60,58736,369,5,227364,0.73,4,2,No
44,81562,529,20,146736,0.31,5,5,No
22,60409,779,28,347794,0.43,3,3,Yes
37,104101,832,11,354204,0.18,2,3,Yes
28,29834,407,27,253446,0.46,5,3,No
27,122192,540,5,81695,0.75,4,4,No
57,20840,550,12,149371,0.73,2,2,No
55,99409,434,26,266982,0.1,5,1,Yes
23,51568,389,23,394469,0.33,0,4,No
25,30846,739,4,426248,0.25,1,0,Yes
40,25899,597,28,308541,0.41,0,3,No
64,106038,706,30,202063,0.68,4,0,Yes
43,86101,607,12,454135,0.6,5,4,No
63,58773,401,19,375209,0.31,1,5,No
60,149789,660,6,194519,0.34,3,3,Yes
29,127460,827,11,70498,0.54,4,2,Yes
43,128778,592,29,395595,0.2,3,3,No
30,94723,445,20,113114,0.13,3,3,No
57,92762,703,3,49572,0.23,2,5,Yes
35,127683,301,29,235888,0.14,2,3,No
42,124194,418,4,206346,0.31,1,4,No
50,131417,490,15,496018,0.75,1,3,No
64,24311,302,26,414991,0.14,5,5,No
57,129750,786,3,40389,0.66,2,4,Yes
60,76888,476,7,479470,0.45,1,0,No
29,61616,556,15,404392,0.52,5,2,No
61,72134,833,7,53263,0.18,0,3,Yes
53,111225,776,16,407328,0.16,4,4,No
21,26083,697,13,223711,0.17,0,3,Yes
22,32598,795,11,240417,0.55,4,3,Yes
54,102476,519,2,425249,0.61,5,5,No
25,137707,472,26,24984,0.74,2,3,No
59,112416,689,19,429958,0.35,0,1,Yes
45,22580,801,1,239586,0.4,3,2,No
48,142834,559,29,337188,0.4,0,2,Yes
26,132148,430,12,437426,0.25,1,4,No
46,77395,412,20,323950,0.3,0,0,No
31,62321,319,10,457348,0.69,2,0,No
57,29386,514,23,207824,0.31,2,0,Yes
58,73171,609,11,291413,0.7,1,3,No
39,39522,550,17,332940,0.28,4,5,No
28,85532,787,29,405049,0.3,1,4,Yes
40,111760,681,8,260965,0.47,5,3,Yes
18,34635,708,28,14527,0.13,4,5,Yes
63,20671,570,6,142016,0.74,2,1,No
54,53545,706,5,420734,0.67,2,4,No
38,74079,493,23,355939,0.55,5,4,No
43,46855,740,13,388660,0.79,4,5,No
63,55790,612,17,231468,0.06,0,4,Yes
53,71012,378,13,364239,0.36,0,5,No
40,137827,479,4,38102,0.69,1,1,Yes
18,132121,313,19,143741,0.37,2,4,No
57,149051,545,23,368227,0.05,0,5,Yes
32,34260,313,12,292523,0.17,2,5,No
38,85139,398,0,421928,0.38,1,1,No
64,21074,332,11,122125,0.55,3,0,No
26,62676,735,18,286335,0.17,2,5,Yes
26,29475,556,9,265978,0.39,3,5,No
27,98414,333,23,149331,0.06,2,4,No
43,35120,318,4,174030,0.41,4,3,No
58,43147,559,19,161588,0.72,5,2,No
52,21986,715,5,40931,0.5,3,1,Yes
42,129129,436,11,341774,0.38,4,0,No
43,52430,658,20,16624,0.17,5,0,Yes
28,127497,415,2,159944,0.2,4,2,No
55,75479,703,28,129148,0.11,1,4,Yes
19,102966,501,26,299935,0.61,1,3,Yes
24,22176,675,13,271796,0.11,0,2,Yes
35,104258,549,20,302660,0.34,3,4,Yes
44,128351,745,3,384282,0.61,0,5,Yes
51,135188,577,16,227580,0.58,3,4,Yes
44,104153,411,16,13095,0.48,1,1,No
34,81918,772,13,204965,0.48,1,3,Yes
60,148570,691,14,475848,0.12,5,3,Yes
61,47115,442,6,275239,0.18,5,1,No
41,122912,331,3,81216,0.45,1,4,No
42,97442,480,16,373531,0.31,3,4,No
24,60002,815,5,453340,0.06,1,3,Yes
23,77124,568,10,164314,0.65,0,3,No
41,26610,535,11,31333,0.54,4,3,No
50,128828,576,14,411385,0.29,5,3,Yes
46,69752,574,26,95075,0.12,3,4,Yes
60,148416,385,11,397543,0.49,4,3,No
39,98947,362,10,110373,0.31,0,5,No
43,138972,703,26,326366,0.24,2,4,Yes
45,94716,491,16,485474,0.59,5,1,No
38,67993,592,7,154988,0.3,1,5,Yes
24,30073,330,11,131394,0.15,5,0,No
34,57251,629,28,305249,0.41,5,1,Yes
37,116496,406,8,74309,0.67,5,1,No
58,91437,575,10,446410,0.69,0,2,No
37,58897,381,2,64422,0.69,2,1,No
39,70906,363,6,453833,0.37,3,2,No
45,71616,428,28,493697,0.64,0,2,No
57,128719,555,30,26045,0.69,3,2,Yes
24,24482,530,20,465809,0.39,4,5,No
18,127990,796,2,22061,0.29,4,1,Yes
49,110964,436,20,214746,0.58,3,0,No
