Age,Monthly_Charges,Total_Charges,Tenure_Months,Number_of_Services,Support_Calls,Contract_Length,Payment_Delay_Days,Churn
30,134.57,7717.1,44,2,9,36,5,No
29,62.67,5861.24,46,4,3,24,5,No
48,34.67,8631.77,14,4,3,1,21,Yes
63,133.1,8998.3,44,1,4,24,0,Yes
19,102.69,6662.97,41,4,3,1,10,Yes
68,41.42,7391.22,2,7,3,36,22,Yes
67,75.88,5717.59,5,7,8,12,22,Yes
52,57.34,4152.07,12,1,5,12,28,Yes
40,115.78,6657.12,47,1,2,12,20,Yes
34,78.94,9128.74,35,6,2,12,28,No
43,148.61,4458.46,19,7,9,36,11,Yes
25,27.12,3486.9,63,1,7,36,3,No
46,66.15,4190.15,8,7,2,36,27,No
43,82.65,4636.28,23,5,3,24,15,Yes
27,85.41,1198.83,13,2,5,1,26,Yes
43,61.07,5235.2,23,4,8,1,18,Yes
51,114.8,5195.99,31,3,5,12,26,Yes
68,133.72,6090.22,30,6,2,12,10,Yes
58,142.03,3946.79,42,2,5,1,10,Yes
24,124.66,6324.52,2,3,3,1,12,Yes
21,130.58,8843.05,11,1,4,1,12,Yes
67,91.57,9576.97,25,4,4,36,7,No
62,127.37,6044.32,29,6,2,36,10,Yes
28,59.46,904.61,22,2,4,36,15,No
46,71.8,9707.74,19,3,4,12,12,Yes
53,61.2,7205.69,41,3,6,36,23,No
42,80.76,3691.65,38,3,8,1,2,No
38,57.13,1898.0,29,2,4,12,26,Yes
53,145.01,1862.48,22,5,8,12,10,Yes
27,60.67,2093.57,8,1,4,36,20,Yes
54,32.75,932.94,47,4,3,12,7,No
26,88.49,9070.46,6,3,5,1,9,Yes
41,27.42,5637.3,7,6,7,12,25,Yes
52,34.37,7149.61,36,2,3,24,29,No
66,48.52,8367.03,8,6,4,1,21,No
52,80.37,8019.64,46,3,9,1,17,No
65,76.32,8884.75,64,2,0,36,16,No
53,123.96,9688.92,31,6,9,1,6,Yes
35,116.13,4671.17,23,5,0,1,17,No
66,75.42,9528.19,61,3,7,12,9,No
56,63.38,7371.25,50,7,6,24,25,No
49,61.14,1171.35,46,3,4,12,19,No
41,120.62,6976.94,43,4,8,24,26,No
40,26.77,7023.81,10,2,0,1,21,Yes
49,21.67,9105.68,20,2,2,12,12,No
54,123.42,4042.86,16,5,5,12,6,Yes
29,82.03,6056.66,3,3,0,36,22,Yes
66,37.01,615.78,30,4,5,12,6,Yes
30,50.62,3654.71,18,6,1,24,19,No
40,141.23,1091.32,59,1,9,24,10,No
42,131.74,5457.79,70,4,4,1,9,No
52,112.27,8265.75,35,6,10,36,25,Yes
58,82.69,2461.21,19,4,9,36,11,Yes
47,87.64,5510.69,26,6,1,12,12,Yes
34,146.78,2438.08,35,4,0,1,11,Yes
66,145.55,1646.54,72,7,3,24,11,No
37,47.98,5354.47,57,4,1,36,5,No
65,125.44,1251.91,49,3,8,1,2,Yes
42,45.64,6079.87,10,4,10,12,7,Yes
39,47.76,797.71,29,6,10,36,16,Yes
30,107.89,1513.79,71,6,2,12,29,Yes
36,72.65,5724.98,68,2,8,24,30,Yes
66,141.1,6118.37,24,6,3,24,12,Yes
53,31.57,775.38,43,2,9,1,7,No
29,86.5,5947.08,39,7,6,12,4,No
58,139.41,8465.77,25,7,6,1,23,Yes
36,137.53,7362.0,68,6,5,24,27,No
29,40.35,1746.26,34,4,7,36,3,No
26,67.66,6128.51,53,6,10,24,15,Yes
24,100.49,6886.4,55,7,10,1,17,Yes
45,40.72,853.7,53,2,5,12,3,No
31,145.84,8625.8,18,7,8,24,10,Yes
48,138.92,9109.54,7,3,4,1,7,Yes
69,41.7,8579.3,63,7,10,12,25,No
36,35.75,8334.0,42,7,2,1,0,No
64,31.1,7577.17,11,1,4,24,26,Yes
33,138.23,6517.6,9,4,3,12,12,Yes
22,45.17,6946.96,35,6,2,24,20,No
52,74.12,8160.76,65,2,0,24,26,No
29,78.35,6793.74,5,2,7,24,21,Yes
42,97.87,3613.41,26,7,3,24,3,No
69,29.33,4071.63,51,3,2,24,3,No
38,49.48,9022.05,38,7,3,1,3,No
53,141.09,662.66,3,6,0,36,12,Yes
40,138.09,7138.8,59,3,5,36,18,Yes
33,121.57,9570.39,13,1,2,24,15,Yes
56,22.52,7209.17,35,6,7,24,27,Yes
62,62.51,9942.16,3,5,10,24,13,Yes
59,101.63,7031.68,53,5,9,12,9,No
56,55.77,826.45,55,6,4,24,4,No
31,138.25,8356.59,45,5,8,12,14,Yes
48,102.41,3203.98,66,1,8,1,5,No
22,29.35,4737.54,67,4,10,36,18,No
52,138.17,3464.87,44,7,1,24,13,No
40,144.51,3051.26,68,5,4,36,26,No
46,30.1,4598.35,62,7,6,1,10,No
60,89.21,4098.14,25,5,6,36,2,Yes
28,59.44,6516.72,52,6,9,1,24,Yes
35,71.07,8224.94,50,2,2,24,1,No
64,43.35,3322.34,1,2,6,1,5,Yes
29,95.15,2530.35,39,4,6,24,23,Yes
26,144.54,6835.51,52,6,3,36,7,Yes
27,85.4,6868.04,40,3,10,1,0,Yes
61,30.78,9060.75,60,1,6,12,29,No
34,100.6,651.48,69,5,7,12,27,Yes
55,64.23,8603.89,20,6,2,12,13,Yes
24,131.27,5449.52,2,7,1,24,15,Yes
63,76.51,6402.37,9,7,8,1,16,Yes
30,45.07,1368.03,39,6,6,12,7,No
57,44.84,4609.84,30,1,0,24,16,No
59,119.94,2659.37,54,2,9,12,12,Yes
26,54.53,2915.14,58,1,9,36,18,Yes
67,119.74,5288.9,44,2,8,36,8,Yes
44,46.77,8218.33,43,1,4,36,2,No
19,61.82,7565.92,10,7,1,12,17,Yes
22,80.51,6114.5,48,2,6,24,0,No
46,142.62,5624.47,17,1,8,12,12,Yes
54,141.13,4559.41,5,5,2,24,12,Yes
55,46.89,9740.74,70,5,3,12,11,No
36,66.57,5821.83,64,4,8,24,0,No
25,39.42,2912.68,66,1,1,12,9,No
65,86.3,2685.86,71,3,3,1,18,No
62,79.88,6307.85,4,4,4,1,21,Yes
18,137.1,5466.86,28,1,3,24,6,No
39,140.9,573.13,38,3,6,36,13,Yes
69,69.86,8385.62,66,5,5,36,5,No
34,83.93,7189.16,67,7,8,36,5,No
24,136.51,6787.38,60,7,10,24,8,Yes
42,124.87,1153.42,47,5,3,1,19,Yes
62,20.48,3939.53,25,7,10,24,15,Yes
21,61.61,9386.13,66,6,8,12,4,Yes
53,74.83,8694.6,67,5,0,12,14,No
23,49.86,3212.66,69,6,5,12,29,No
48,45.94,1992.06,40,7,6,12,0,No
36,24.91,4766.34,50,3,8,12,3,No
61,103.64,3880.39,40,2,0,12,9,No
56,54.13,6981.15,37,1,10,36,5,No
44,26.81,9681.13,69,4,0,36,22,No
27,50.03,3948.51,17,6,1,12,26,Yes
43,124.25,1091.13,62,4,5,24,1,No
36,130.69,9027.33,41,7,2,1,9,No
56,82.8,860.52,42,5,10,12,21,Yes
20,74.09,9551.28,31,2,5,12,18,Yes
62,147.12,6813.5,33,6,1,24,22,Yes
30,46.07,9446.05,43,1,9,36,8,Yes
67,48.0,2396.77,67,6,5,24,10,No
45,57.94,886.65,38,1,6,1,3,No
37,42.46,5137.99,41,4,5,1,23,No
45,69.32,4780.92,63,4,1,24,9,No
25,138.41,3649.18,40,4,4,12,5,Yes
58,100.0,9597.74,30,1,9,36,2,No
56,73.55,8314.55,47,6,5,12,12,No
18,141.47,6785.03,22,4,7,12,18,Yes
20,26.3,2047.15,55,1,8,12,2,Yes
30,47.34,7476.07,43,5,4,12,19,No
45,93.57,7406.62,61,7,6,36,29,No
66,100.02,4538.15,32,7,3,24,17,No
42,25.14,9285.47,4,7,9,1,11,Yes
50,72.4,2086.29,45,6,4,1,11,No
55,104.39,3039.71,72,6,0,36,20,No
23,110.75,1100.63,20,6,2,24,11,No
61,102.96,8056.78,71,2,1,36,29,No
62,61.67,6406.71,65,4,5,12,23,No
49,32.16,3491.93,60,1,8,36,27,No
62,75.52,2056.23,26,5,9,24,28,Yes
64,36.74,881.4,23,3,2,1,6,No
38,143.19,2084.08,40,5,10,36,8,Yes
33,81.77,4806.2,2,2,1,1,11,Yes
38,61.24,2848.18,26,5,1,1,18,Yes
28,119.62,2960.33,62,4,5,1,3,No
54,84.73,8817.98,44,4,9,24,30,Yes
53,60.3,5393.81,31,3,5,12,23,Yes
52,125.56,7427.89,26,6,4,12,9,No
36,132.73,839.25,5,1,8,24,26,Yes
37,107.49,3969.05,70,7,6,12,18,No
35,26.11,5052.11,35,5,6,12,16,No
64,93.62,2270.96,16,3,10,12,17,Yes
58,119.23,1641.82,31,7,0,36,9,No
66,37.75,8767.89,14,4,9,12,25,Yes
31,49.73,9424.6,25,7,9,36,23,Yes
32,134.72,1248.66,71,6,1,1,11,Yes
48,22.62,3815.68,18,1,2,36,22,No
18,117.85,9603.71,50,1,4,12,19,Yes
20,81.59,1290.04,20,2,10,24,7,Yes
33,78.08,6614.59,56,6,3,1,18,No
40,20.92,9736.1,2,4,7,1,0,Yes
28,126.52,9793.12,26,1,10,36,3,Yes
29,66.78,4976.62,23,2,3,24,5,No
27,90.3,2046.12,32,2,5,12,21,Yes
49,108.05,2419.8,13,4,8,36,3,Yes
33,111.34,8951.21,13,1,1,36,15,Yes
25,144.28,9160.99,17,7,7,1,30,Yes
55,89.07,6274.86,58,6,4,36,7,No
29,71.96,7778.68,27,1,9,24,8,Yes
41,143.98,7529.35,17,5,5,36,14,Yes
45,103.47,6787.31,38,1,2,36,17,Yes
25,58.76,8359.13,14,2,7,24,2,Yes
45,36.44,7011.36,14,3,1,36,27,Yes
53,129.53,5573.02,12,4,0,12,23,Yes
43,67.08,2751.09,69,3,10,36,16,No
25,105.86,7566.94,68,1,0,12,0,No
67,81.21,4997.66,55,6,7,24,6,No
45,45.86,3300.52,63,6,1,12,9,No
45,98.22,8118.49,29,7,4,24,14,Yes
54,27.89,7118.78,45,7,1,12,22,No
58,73.73,9404.73,4,2,10,12,12,Yes
53,91.06,2071.7,16,3,3,24,22,Yes
44,76.69,6667.3,66,4,8,24,28,No
34,117.33,2820.27,23,5,1,12,28,Yes
26,127.63,9084.04,68,3,3,24,30,Yes
50,120.26,1445.24,20,6,9,1,4,Yes
37,25.05,6733.54,17,5,4,36,27,No
30,45.24,8015.31,52,6,9,12,6,No
45,89.76,3871.72,6,7,9,1,13,Yes
65,141.53,9564.31,39,7,4,1,13,Yes
46,128.54,8581.94,34,1,4,1,8,No
30,129.53,3298.87,54,1,9,24,21,Yes
63,59.42,571.64,65,4,9,36,5,No
52,75.83,3318.24,29,5,1,12,18,No
23,81.19,3172.45,41,5,7,36,14,Yes
35,40.46,8954.66,63,4,10,12,29,No
68,24.04,9687.65,32,7,4,36,29,Yes
22,143.1,1169.18,66,6,5,36,15,No
64,51.29,4977.3,45,3,7,1,22,Yes
42,51.19,5709.15,17,4,7,24,30,Yes
19,30.84,1382.66,43,7,9,12,21,Yes
27,140.71,4086.23,66,1,6,12,11,Yes
47,95.37,3512.28,68,5,7,12,20,No
67,106.71,5592.54,34,2,9,1,2,Yes
62,138.5,6781.31,1,6,10,1,2,Yes
22,64.93,7183.11,23,7,6,1,5,Yes
50,100.8,1799.17,6,2,9,1,21,Yes
18,25.04,8223.0,16,1,5,1,20,No
35,44.28,6946.15,2,5,4,36,18,Yes
49,128.06,8946.21,27,5,4,12,11,Yes
64,119.68,4768.69,19,4,7,36,15,Yes
66,65.58,8991.95,28,3,0,1,17,Yes
28,68.99,8724.85,35,4,1,24,3,No
38,89.36,4664.89,68,2,0,1,19,No
43,20.03,4120.86,49,5,9,1,25,Yes
42,51.36,9361.71,7,3,6,1,12,Yes
39,47.07,7294.06,37,4,8,12,12,No
44,52.56,9318.33,25,3,6,12,30,Yes
66,124.77,8071.26,41,7,8,24,1,Yes
30,56.36,6288.33,62,6,3,12,29,No
50,44.9,1600.6,41,6,6,1,30,Yes
51,85.55,3269.07,14,2,9,24,27,Yes
58,132.53,9704.0,54,3,9,24,8,Yes
52,51.38,3534.51,2,7,6,24,26,Yes
18,30.21,1385.92,48,6,9,1,10,No
38,66.33,7221.76,51,5,9,12,2,No
65,117.19,7473.04,55,6,1,36,16,No
23,91.59,3211.85,12,3,1,12,11,No
45,126.18,3327.88,69,3,7,36,4,Yes
34,144.75,4954.48,1,4,1,1,13,Yes
22,123.05,707.0,59,7,0,12,25,No
48,98.49,7998.57,34,7,0,1,18,Yes
22,84.13,3512.34,46,3,0,1,21,No
55,25.21,8610.75,59,3,5,24,16,No
20,147.96,8124.99,66,2,4,12,29,Yes
40,69.85,6783.32,19,3,6,24,25,Yes
54,39.79,3586.31,28,7,2,12,3,No
54,106.67,5405.01,40,4,4,1,0,No
27,56.96,4725.88,57,7,1,24,29,No
27,96.15,3719.38,51,4,10,1,16,Yes
36,96.28,8557.29,22,7,8,36,9,No
34,77.94,5093.32,68,7,8,1,7,No
38,128.7,8410.87,8,5,3,36,25,Yes
31,54.45,1499.58,60,6,1,36,10,No
26,78.32,1839.74,65,2,9,24,19,No
63,89.9,9784.54,36,1,7,24,9,No
18,106.27,6083.8,71,5,3,12,18,No
68,121.92,5342.81,29,3,4,12,5,Yes
62,71.32,5469.98,65,6,3,24,10,No
30,103.99,2545.05,56,2,1,12,15,No
21,39.58,7327.69,4,5,5,1,9,Yes
18,141.24,1305.42,72,4,0,1,24,No
66,69.8,5946.58,50,2,7,1,21,Yes
57,114.84,5922.3,39,2,10,1,0,Yes
49,22.64,9184.79,35,7,0,1,7,No
51,46.67,5498.74,25,7,4,36,16,Yes
45,83.32,1802.1,44,3,8,1,18,Yes
48,134.17,5941.16,47,2,0,12,8,No
25,88.54,1367.61,40,6,9,24,19,No
56,140.88,2436.04,31,7,6,24,7,Yes
43,82.89,795.53,69,7,6,12,8,No
51,83.76,5376.29,43,6,4,12,30,Yes
20,35.57,1303.06,55,2,3,12,15,No
67,124.35,4959.25,16,1,8,24,13,Yes
29,52.11,9362.98,68,7,4,12,23,No
18,136.95,7337.73,69,3,0,12,5,No
61,138.41,1235.41,42,7,8,36,8,Yes
22,142.63,2629.99,41,2,10,36,10,Yes
47,87.63,6899.79,50,2,4,36,21,No
47,108.02,8999.67,6,1,8,24,14,Yes
34,121.21,812.73,53,1,10,12,14,Yes
65,37.03,8218.29,17,4,10,1,4,Yes
64,98.12,5837.23,57,3,7,24,7,Yes
40,24.46,5687.87,67,1,9,36,19,No
32,84.68,9599.23,16,2,6,36,2,Yes
54,40.13,7602.62,52,1,10,24,19,Yes
38,43.78,8576.13,34,5,5,24,27,Yes
31,67.46,3862.96,20,4,8,12,24,Yes
19,76.22,5766.46,56,4,3,24,3,No
28,101.01,6346.35,51,6,4,1,6,No
68,29.68,3555.05,53,3,0,1,16,No
56,85.48,5917.36,49,4,6,24,11,No
55,43.74,2748.23,4,3,5,1,5,Yes
51,94.62,1862.07,18,5,10,12,23,Yes
55,102.86,4052.72,36,6,6,24,22,Yes
67,92.37,7523.25,35,2,0,1,20,Yes
51,115.98,9203.78,30,5,6,36,3,No
35,63.63,4848.28,63,3,6,12,17,No
47,119.46,6606.83,21,3,7,24,15,Yes
32,76.26,1478.85,52,3,1,24,0,No
44,82.94,9092.41,69,2,0,24,28,No
68,104.25,5901.74,41,6,0,36,16,No
51,22.39,7913.21,54,6,7,1,4,Yes
69,105.02,8047.19,30,3,6,24,24,Yes
55,100.42,2936.57,56,5,8,1,22,No
50,60.28,5527.16,41,6,1,12,17,No
41,31.15,9624.56,14,2,3,36,5,No
32,31.82,1351.53,21,5,7,36,25,No
47,140.02,6988.97,25,7,5,12,22,Yes
59,109.61,9641.51,50,2,1,12,12,Yes
68,36.52,3355.48,53,3,9,24,7,No
34,66.37,8683.76,48,6,1,12,26,No
22,97.02,9369.75,70,2,6,36,24,Yes
46,128.62,7597.32,48,1,8,1,18,Yes
21,25.68,2697.62,4,5,7,1,27,Yes
27,50.76,3673.01,24,1,1,1,15,No
34,135.67,840.19,31,1,2,1,17,Yes
27,21.19,8398.81,29,3,7,1,6,Yes
34,46.18,8571.31,5,7,3,1,23,No
37,144.67,6510.75,67,3,5,36,8,No
41,99.74,3849.01,53,1,1,12,25,No
22,54.02,1229.7,64,2,0,36,27,No
51,28.71,7654.05,35,3,5,24,29,No
23,23.66,7402.0,12,5,7,1,20,No
19,51.82,9169.72,47,1,4,12,24,Yes
30,134.59,7440.05,55,5,0,12,30,Yes
60,74.07,8372.6,69,7,9,1,0,Yes
60,113.64,7586.57,38,6,1,12,8,No
65,139.38,6491.53,29,7,2,1,28,Yes
28,73.05,4556.18,12,5,1,24,9,No
68,44.87,9070.11,19,5,8,1,20,Yes
64,87.23,6684.2,9,1,9,24,29,Yes
40,138.05,4284.38,29,4,1,12,17,Yes
33,124.57,1292.96,3,7,2,36,21,Yes
48,28.56,3261.7,30,6,8,12,0,No
28,110.03,5665.4,58,3,10,36,12,Yes
33,94.35,3118.54,53,5,2,1,13,No
25,137.97,2601.74,4,1,7,12,22,Yes
21,35.92,5510.24,57,4,7,12,6,No
57,89.42,2113.29,54,1,10,24,30,Yes
21,134.33,8103.9,28,3,2,1,27,Yes
42,73.3,5101.5,16,7,9,36,28,No
20,82.66,5951.7,13,7,9,1,25,Yes
49,29.16,1900.14,72,1,2,24,7,No
20,56.16,3583.48,56,7,7,24,0,No
44,62.19,4395.85,53,2,2,24,1,No
46,142.87,8178.02,48,6,3,1,10,Yes
49,56.75,7816.52,25,2,4,24,0,Yes
67,79.91,2618.29,66,7,6,1,23,Yes
68,107.27,6353.7,30,5,0,24,11,Yes
36,41.08,2812.84,3,1,7,12,7,Yes
38,83.24,9888.35,23,1,2,36,27,No
22,116.01,9545.18,29,5,6,1,2,Yes
35,132.69,5851.01,41,5,10,36,9,No
45,101.41,7139.57,11,7,9,1,14,Yes
59,106.98,8113.59,21,6,10,1,11,Yes
39,36.42,7349.48,24,7,2,12,1,No
38,142.95,7148.37,65,4,8,12,24,Yes
23,37.23,9606.26,1,1,9,1,4,Yes
18,120.71,6166.33,54,3,4,24,30,Yes
22,54.43,6544.88,72,3,2,1,8,No
58,141.37,8568.05,34,3,2,1,17,Yes
29,113.59,6863.96,68,5,3,12,5,No
43,118.0,7462.86,29,5,4,12,10,Yes
63,48.48,2724.6,3,5,4,36,13,No
51,77.6,4027.04,11,7,7,36,0,No
66,100.32,1899.36,8,3,9,24,22,Yes
31,120.1,5304.77,62,4,5,36,3,No
43,33.51,4829.41,33,6,4,36,6,No
62,145.11,9973.05,8,2,1,36,8,Yes
44,135.73,6306.48,25,1,4,24,16,No
26,55.15,7971.23,26,2,6,1,16,Yes
43,126.96,3673.14,26,1,10,1,10,Yes
64,87.38,8399.68,17,5,2,24,22,Yes
39,80.03,6343.31,29,3,6,1,25,Yes
64,60.88,7121.43,43,2,0,36,26,No
47,95.53,3297.09,5,5,5,36,11,No
60,114.89,5712.06,50,1,0,36,14,No
65,73.42,6523.35,56,6,6,36,1,No
34,101.8,6096.4,63,6,5,1,7,Yes
43,110.91,9194.34,57,2,9,24,19,Yes
53,112.45,9033.59,45,2,10,24,22,Yes
18,26.76,9724.35,37,2,0,24,25,No
25,131.77,6840.57,72,2,8,12,1,No
66,79.57,9733.18,36,2,4,24,23,Yes
52,54.11,8408.54,33,5,10,12,5,No
69,51.43,3072.91,6,7,6,24,0,No
32,82.79,4560.64,71,1,0,36,24,No
64,135.29,2764.73,45,1,10,24,26,Yes
39,69.19,539.87,7,4,10,12,17,Yes
31,117.46,2286.46,65,7,7,36,3,No
43,32.59,538.58,24,7,7,12,24,No
45,81.89,7338.47,45,3,8,1,7,Yes
40,148.92,4542.58,61,6,1,1,7,Yes
31,120.16,3469.46,19,2,5,1,13,Yes
41,47.37,7736.35,32,6,9,36,19,Yes
19,85.19,8408.62,30,1,4,36,13,No
62,50.37,9765.35,65,3,5,12,0,No
43,73.24,6599.13,32,3,4,36,25,No
31,121.41,4884.53,57,5,10,24,19,Yes
68,120.26,3400.01,20,2,0,12,2,No
24,49.65,2612.02,30,4,1,24,14,Yes
20,139.89,2522.8,59,3,2,36,26,No
64,97.03,4387.3,62,5,6,24,18,Yes
40,69.39,9921.97,67,2,9,36,0,No
63,85.25,508.11,31,1,8,36,24,Yes
60,98.66,2373.46,66,4,1,24,2,No
64,92.79,2289.73,54,2,9,1,19,Yes
62,83.23,7312.64,10,5,0,36,0,No
35,85.64,3848.6,38,6,0,12,18,No
55,42.93,4843.98,31,5,3,12,16,No
52,125.66,1911.93,29,5,8,1,12,Yes
68,90.43,4347.47,25,5,3,24,19,Yes
32,37.04,1480.4,32,5,2,1,15,No
42,119.6,5563.91,17,4,9,24,25,Yes
54,141.22,1430.41,45,3,7,1,11,Yes
45,143.15,8009.83,49,7,8,36,6,No
27,67.97,5882.72,18,3,4,12,25,Yes
56,37.62,7377.69,52,7,1,1,26,Yes
34,87.39,4475.91,20,1,3,12,23,Yes
56,34.64,4124.17,62,7,9,24,23,No
39,141.42,1432.98,13,3,7,1,16,Yes
43,43.87,5476.63,43,5,1,1,10,No
61,52.86,5387.77,21,3,8,1,21,Yes
42,72.86,4946.97,6,7,10,1,7,Yes
34,69.81,7534.92,71,6,4,12,9,No
30,123.31,8408.79,53,7,6,36,15,No
37,79.32,7632.5,52,6,4,12,28,Yes
42,42.2,1866.72,69,3,2,36,9,No
21,54.74,6409.57,9,5,1,1,23,No
27,86.18,1263.07,46,7,2,36,24,No
20,39.17,7098.91,71,4,1,12,7,No
58,99.52,4127.47,30,5,1,1,4,No
62,93.55,1758.74,43,3,1,12,16,No
35,112.91,8689.48,59,3,10,12,12,Yes
64,141.9,6333.08,38,1,1,12,24,Yes
53,138.59,3869.89,34,5,7,36,9,Yes
64,142.99,791.91,46,1,4,1,9,Yes
39,51.81,5604.45,32,1,8,1,25,Yes
51,37.1,9270.65,16,2,10,12,25,Yes
64,59.3,6165.61,39,6,4,24,20,No
25,136.36,9730.68,1,1,0,12,22,Yes
57,146.37,1796.29,57,6,7,36,11,No
66,131.71,5898.9,20,3,2,36,11,Yes
61,34.3,8082.19,42,7,9,1,6,Yes
36,143.17,5492.64,72,3,10,24,10,Yes
59,75.04,1365.13,34,2,9,36,19,Yes
58,21.21,6037.42,50,2,1,1,23,No
54,77.51,6311.51,11,7,5,24,26,No
23,25.99,7422.74,43,5,3,24,25,No
69,90.7,7731.51,10,7,3,1,24,Yes
43,64.01,7822.34,8,2,8,36,11,Yes
51,81.55,6802.72,72,4,9,12,3,No
62,99.71,2550.21,19,3,7,36,17,Yes
23,132.94,4340.24,65,3,2,36,9,No
54,106.05,7873.23,55,6,8,36,19,Yes
50,76.43,9557.56,52,2,0,1,1,No
39,126.53,1250.0,3,6,6,1,27,Yes
38,137.73,5587.6,53,2,6,12,0,Yes
23,35.57,3468.96,44,3,1,36,13,No
23,89.15,2641.24,48,2,6,36,16,No
65,56.99,5305.2,54,5,6,12,26,Yes
21,26.12,6257.85,16,2,8,24,3,No
47,106.91,592.84,30,2,5,24,29,No
28,132.16,7911.96,28,7,9,12,24,Yes
47,41.18,8288.88,16,5,10,36,29,Yes
48,125.61,9672.35,51,5,9,1,30,Yes
41,130.94,2216.12,33,5,8,36,8,Yes
26,138.86,6148.25,25,6,2,12,30,Yes
20,54.49,4552.94,18,3,7,12,6,Yes
68,137.51,3680.86,26,7,3,12,20,Yes
48,61.69,5873.52,6,2,10,1,21,Yes
57,91.8,7932.64,38,5,0,36,16,Yes
54,26.57,719.0,44,5,6,1,2,No
53,25.7,9709.3,67,3,2,24,0,No
41,113.65,8193.88,43,4,3,36,9,Yes
48,77.78,7635.96,6,2,2,12,4,Yes
23,53.32,7723.68,64,4,5,36,3,No
19,44.75,4196.08,13,4,9,12,18,No
37,107.09,7640.4,65,5,0,1,5,No
45,20.05,4174.32,38,6,9,36,5,No
28,124.77,9037.71,64,3,6,12,8,Yes
21,30.3,2183.61,14,2,9,1,19,Yes
32,44.89,3277.3,17,2,7,36,8,Yes
23,70.21,5737.71,13,2,2,36,28,No
66,83.03,3532.5,6,6,8,24,14,No
47,66.15,4530.25,6,4,1,36,19,No
55,61.69,5178.02,37,1,9,24,7,Yes
68,145.31,8635.36,57,3,10,36,23,Yes
19,103.41,5470.33,53,1,9,24,1,No
32,23.05,3943.37,46,4,8,1,29,Yes
28,75.92,2853.49,4,5,4,36,9,No
25,133.75,4382.42,34,1,5,1,13,Yes
43,59.19,5399.49,66,1,1,36,27,No
68,32.29,7588.09,63,3,4,36,23,No
62,118.59,1649.96,61,4,5,36,1,Yes
61,98.78,2605.29,42,3,4,36,26,No
22,94.14,4106.71,64,5,3,36,23,No
23,26.96,3923.78,17,6,7,36,21,No
43,38.26,4221.61,61,6,1,12,12,No
21,100.93,8038.45,30,6,0,36,18,No
36,47.02,3579.47,43,2,1,24,27,No
37,85.53,5268.03,7,6,10,36,26,Yes
50,90.83,6427.12,46,7,3,1,29,Yes
37,56.86,2705.7,23,6,0,24,28,No
66,143.3,7327.61,36,4,8,24,28,Yes
29,129.52,5697.56,14,7,0,24,29,Yes
64,113.91,4744.42,20,6,4,12,6,Yes
18,30.14,8192.95,56,6,7,36,11,No
43,33.8,2813.2,32,5,8,1,5,No
31,84.06,8890.17,25,5,8,1,2,No
55,40.89,5829.96,49,1,7,1,29,Yes
54,147.17,6287.16,57,7,5,12,4,No
28,40.61,8813.06,27,3,5,12,3,No
53,83.37,8267.04,27,1,8,12,13,Yes
30,67.34,6214.84,46,1,1,36,28,Yes
60,103.12,7655.28,45,2,2,12,5,No
20,36.77,4616.54,26,3,5,1,16,Yes
50,75.94,5700.09,14,2,7,12,16,Yes
23,55.71,1089.67,48,6,6,1,23,No
67,135.41,1353.65,15,5,7,24,12,Yes
27,25.28,8379.54,51,6,4,1,23,No
22,138.78,1066.88,54,2,8,24,11,Yes
40,128.29,2109.29,11,5,5,36,24,Yes
27,58.68,8060.41,28,1,9,12,28,Yes
61,122.61,510.89,55,6,1,36,23,No
19,24.06,3182.84,69,2,5,36,29,No
30,145.69,6048.37,72,6,10,36,1,No
57,88.46,6156.77,26,3,3,24,13,Yes
19,59.43,7882.95,70,2,4,12,26,No
37,67.14,5306.3,32,5,4,36,4,No
18,28.63,5339.32,48,4,0,36,7,No
54,148.62,7390.45,12,6,9,1,14,Yes
26,25.11,5236.93,70,7,4,1,8,No
34,105.14,6280.67,61,6,9,12,15,Yes
26,77.56,9028.85,34,7,10,1,12,Yes
28,143.36,4313.78,45,3,8,24,21,Yes
32,51.98,4158.69,60,5,7,24,14,No
41,89.17,533.72,65,6,7,24,3,No
55,82.71,6327.55,71,7,2,36,24,No
52,111.37,782.83,13,4,8,12,15,Yes
47,28.84,5289.41,48,6,8,24,11,No
48,45.19,8140.22,49,3,9,24,19,Yes
66,47.89,5724.25,58,4,6,24,21,No
22,115.96,3061.54,70,1,5,24,11,No
61,44.59,7968.6,61,1,8,24,30,No
67,94.55,3062.31,26,6,10,24,14,Yes
31,47.98,7463.8,39,2,5,12,4,No
28,132.01,6297.46,58,2,2,24,0,No
26,142.48,2114.96,27,2,5,12,19,Yes
51,87.4,9098.77,40,2,10,12,25,Yes
29,65.8,2406.11,31,7,1,12,2,No
52,50.43,9901.08,3,6,1,24,7,No
52,26.47,569.45,15,4,6,24,6,No
18,54.91,3003.09,54,3,7,12,12,No
57,105.05,2398.67,70,3,6,12,9,Yes
39,89.37,632.94,11,7,4,24,30,Yes
46,142.73,7457.5,30,2,3,1,16,Yes
25,71.52,7087.55,35,1,7,1,10,Yes
28,110.2,8027.33,43,5,8,1,7,Yes
58,83.61,2938.64,61,2,6,24,22,Yes
54,86.63,4721.18,40,2,0,12,14,No
31,54.81,6761.58,42,6,3,1,11,No
47,79.14,4677.8,42,7,3,36,17,No
52,81.2,7124.59,3,1,9,36,9,Yes
