Age,Monthly_Charges,Total_Charges,Tenure_Months,Number_of_Services,Support_Calls,Contract_Length,Payment_Delay_Days,Churn
51,128.11,13272.0,7,7,3,12,7,Yes
57,33.5,12618.44,35,1,5,24,25,No
52,122.99,2894.09,53,1,4,12,11,Yes
30,37.06,4650.77,46,7,0,24,28,No
60,45.09,1527.63,58,7,2,12,5,No
44,35.4,13916.22,15,6,2,36,25,No
25,127.91,4302.92,8,3,3,24,15,Yes
58,116.8,13789.94,33,2,4,36,16,Yes
59,27.8,14215.72,18,2,6,24,10,No
46,137.95,5291.79,29,3,5,12,20,Yes
33,144.46,14252.88,70,7,9,24,28,Yes
60,143.32,3385.63,42,7,5,24,2,Yes
63,43.27,8205.6,26,7,2,24,6,No
22,105.02,13903.05,50,7,6,1,11,Yes
54,38.15,3010.18,49,6,3,36,4,No
57,67.2,8359.51,48,4,10,12,28,Yes
57,146.61,6343.73,59,4,3,1,23,Yes
59,103.9,3862.24,51,1,1,36,7,Yes
27,115.02,6241.41,16,6,10,12,24,Yes
32,146.85,1772.62,18,7,8,36,9,Yes
38,42.37,12157.63,60,1,1,1,3,No
51,94.93,5198.06,37,6,10,36,11,Yes
39,28.65,1141.68,10,5,2,24,14,No
39,79.08,5177.55,32,2,1,24,1,No
26,133.75,3728.38,13,3,5,12,14,Yes
43,22.63,8693.01,46,6,1,24,8,No
30,87.41,7633.09,45,7,6,12,21,Yes
35,129.56,8201.1,15,4,8,12,26,Yes
18,60.5,14981.71,14,5,3,24,17,No
40,139.89,4231.83,2,4,6,12,16,Yes
50,104.07,7979.04,53,3,10,36,13,Yes
64,27.18,2422.16,26,2,3,36,12,No
48,105.01,7928.66,33,4,8,24,23,Yes
38,70.23,7044.18,35,4,9,24,14,No
40,39.63,3326.65,27,7,2,1,18,No
33,140.53,11247.11,59,1,5,36,0,Yes
44,147.07,2158.97,38,1,3,24,30,Yes
54,120.45,7978.04,56,4,10,12,14,Yes
55,130.04,4073.42,62,2,8,1,20,Yes
69,148.85,7140.99,15,5,3,1,6,Yes
31,23.72,7384.3,21,1,5,24,7,No
54,34.74,14947.92,68,5,3,36,13,No
64,141.15,5817.79,34,2,8,1,27,Yes
24,96.34,5902.03,3,4,5,1,28,Yes
29,74.93,6264.93,50,5,5,12,29,No
45,40.1,6489.47,6,3,0,12,10,No
20,24.57,14515.03,13,5,7,1,27,No
39,119.4,7261.99,58,4,7,36,8,Yes
68,23.52,14516.63,39,4,3,1,13,No
38,76.79,14945.12,31,3,6,12,16,Yes
46,27.01,14368.8,39,2,10,36,3,No
37,116.82,7192.55,65,3,3,1,28,Yes
20,89.04,6917.73,22,2,10,24,8,Yes
44,52.8,13715.31,63,6,5,36,14,No
38,51.82,8302.08,49,3,7,1,7,No
58,96.13,6089.23,56,4,9,12,26,Yes
50,35.93,12501.69,64,3,6,24,0,No
47,102.56,1426.66,24,1,4,36,2,Yes
65,142.0,9477.63,62,7,8,12,5,Yes
56,80.15,7149.51,62,5,10,24,25,Yes
58,111.46,10347.39,63,7,6,12,25,Yes
26,56.09,13558.56,2,4,0,1,18,No
65,88.45,13916.59,19,4,0,24,22,Yes
55,88.18,13345.14,27,4,0,12,12,Yes
40,70.5,3696.0,10,3,7,1,15,No
40,45.42,9458.32,36,5,5,24,14,No
18,102.92,7934.62,36,4,4,12,0,Yes
38,143.95,5373.5,11,4,7,36,14,Yes
49,78.7,6269.46,56,4,5,1,10,No
62,34.82,13030.19,4,6,6,1,17,No
43,66.03,3829.16,2,2,10,24,16,Yes
50,109.01,11185.73,70,7,1,36,9,Yes
26,84.12,8446.47,57,1,3,1,6,Yes
34,59.91,1155.99,10,4,2,12,7,No
23,131.21,13216.6,2,2,4,1,26,Yes
63,100.11,5754.7,4,1,1,12,26,Yes
24,135.01,8184.04,67,3,9,24,11,Yes
24,146.52,13887.65,64,6,9,24,7,Yes
54,98.98,11598.77,6,5,9,1,16,Yes
22,45.32,14107.94,59,5,1,24,5,No
50,95.32,3674.32,3,1,3,36,10,Yes
67,35.27,2576.74,33,3,2,24,26,No
27,122.02,8304.72,68,7,8,24,21,Yes
34,32.75,8694.07,25,4,0,36,9,No
57,82.3,6859.1,27,2,2,24,24,Yes
45,113.36,1960.0,44,7,2,36,13,Yes
64,140.08,1714.53,69,5,1,24,6,Yes
63,136.46,4735.61,38,4,9,24,26,Yes
39,28.87,1460.5,23,7,9,1,5,No
38,148.47,13007.26,30,3,7,24,5,Yes
64,78.14,3472.37,67,1,3,24,5,No
49,47.26,12537.15,27,4,1,1,28,No
49,147.05,6432.62,53,6,6,12,26,Yes
68,132.51,14923.3,7,2,3,1,6,Yes
53,103.29,14866.82,68,7,2,1,4,Yes
48,99.5,8389.73,61,7,4,36,18,Yes
23,72.53,9047.42,62,3,8,12,24,No
38,23.33,3915.5,18,1,7,36,27,No
52,95.82,2933.89,12,2,3,36,7,Yes
31,81.46,8333.02,70,3,7,24,21,Yes
40,138.08,3934.15,32,4,9,12,6,Yes
59,88.99,10974.07,37,4,4,36,22,Yes
41,117.01,11285.06,46,4,2,1,28,Yes
47,145.08,7325.66,12,4,1,36,21,Yes
27,32.2,13364.99,63,3,2,1,15,No
22,87.03,9065.48,41,2,4,36,12,Yes
59,136.1,12739.67,40,7,0,12,5,Yes
47,135.51,3569.11,55,5,2,1,23,Yes
24,60.84,559.15,66,2,9,1,15,No
23,101.09,2459.14,10,7,5,36,6,Yes
25,104.84,9850.54,17,3,2,24,10,Yes
69,123.54,1138.16,20,3,5,36,1,Yes
43,114.81,9201.82,13,5,5,24,10,Yes
35,112.06,13624.88,65,6,5,36,7,Yes
53,111.92,9801.27,1,4,3,36,17,Yes
43,69.37,8780.0,1,5,5,24,13,Yes
53,93.98,3312.69,17,3,7,1,26,Yes
58,122.53,11909.42,33,3,8,1,0,Yes
21,52.59,12014.84,4,1,7,36,30,No
30,65.28,6992.06,13,5,0,36,13,No
41,92.24,11176.57,41,7,7,1,10,Yes
48,51.51,13815.8,57,3,8,12,14,No
39,79.65,13528.47,25,1,2,24,0,Yes
57,86.84,10795.91,48,4,9,24,1,Yes
35,41.82,10936.27,35,6,2,12,11,No
51,51.19,6860.24,22,5,2,1,23,No
40,41.19,14584.29,64,5,5,12,16,No
56,114.95,10541.53,37,2,10,36,28,Yes
64,31.75,7041.47,51,1,1,24,25,No
54,51.86,7962.15,62,6,8,36,0,No
64,113.69,2380.81,2,6,4,24,26,Yes
18,139.3,11618.33,37,1,0,36,8,Yes
59,52.78,9153.11,20,2,5,24,4,No
37,136.41,13807.11,43,1,6,12,25,Yes
64,64.05,7319.35,7,4,7,36,19,Yes
42,130.36,6954.59,58,1,10,1,8,Yes
23,86.55,8007.64,5,2,2,1,29,Yes
69,94.51,13573.7,11,2,9,24,29,Yes
47,80.93,5637.25,61,7,7,24,8,No
37,118.33,12688.0,59,6,8,12,15,Yes
26,70.62,11947.68,29,6,3,24,22,No
65,104.08,14261.88,32,5,6,24,26,Yes
66,97.9,6347.6,3,1,9,12,26,Yes
35,52.58,13333.3,2,4,7,24,7,No
57,121.85,9206.92,47,6,0,1,14,Yes
20,83.46,13873.0,1,4,6,36,15,Yes
53,78.87,3127.63,11,4,3,36,18,Yes
23,95.22,1192.21,64,4,0,12,14,No
61,131.8,6496.3,7,6,2,24,10,Yes
55,58.61,981.7,15,4,6,12,17,Yes
18,62.75,10963.91,19,4,7,1,3,No
36,68.42,10387.84,44,7,10,36,17,Yes
55,44.54,10926.55,20,1,1,36,14,No
45,120.81,8327.98,47,4,1,36,7,Yes
64,81.45,7970.55,29,3,8,36,30,Yes
26,32.46,4610.33,60,4,4,1,19,No
64,110.44,6935.46,25,5,7,24,26,Yes
27,36.65,8909.75,12,6,10,1,5,No
41,107.97,9817.07,72,6,6,12,6,Yes
43,70.13,14027.94,40,6,6,12,2,No
25,99.83,13714.33,59,6,4,1,11,Yes
22,50.35,1949.26,7,1,1,36,6,No
30,100.11,9818.0,24,1,3,12,3,Yes
39,32.12,8350.71,45,1,1,12,24,No
51,145.13,14554.37,36,6,10,1,27,Yes
42,131.9,4920.77,44,7,3,24,1,Yes
40,54.31,756.86,41,2,3,12,1,No
58,58.66,1790.44,44,5,8,12,24,No
65,140.21,12616.8,55,5,6,24,14,Yes
38,49.53,6259.25,54,6,8,36,13,No
20,87.24,9643.91,31,7,8,36,1,Yes
25,96.65,7591.53,21,2,7,24,29,Yes
63,52.83,8103.83,48,4,0,12,29,No
67,95.47,11185.18,2,3,9,36,28,Yes
56,107.41,3575.64,69,1,1,24,26,Yes
68,133.32,5726.22,68,1,1,24,16,Yes
56,97.24,6665.31,5,6,0,24,29,Yes
39,137.06,9800.9,65,2,9,12,8,Yes
62,93.21,14760.15,24,1,7,24,8,Yes
28,103.06,9388.81,55,4,10,12,17,Yes
40,144.55,14085.44,14,1,4,36,22,Yes
66,126.35,767.77,68,5,6,24,2,Yes
33,147.04,3504.18,59,3,8,1,26,Yes
69,92.69,2159.9,53,4,3,12,13,Yes
68,52.16,7153.88,18,5,7,12,2,No
45,134.17,6281.9,52,4,6,12,8,Yes
52,108.0,3736.28,1,6,4,36,18,Yes
59,143.89,14492.81,41,2,2,12,24,Yes
46,62.54,10666.58,42,7,9,36,5,No
55,116.3,10487.42,28,7,2,1,1,Yes
23,74.9,14010.62,55,2,7,12,28,Yes
66,43.14,10891.39,1,5,1,1,7,No
31,47.53,13096.61,29,5,4,24,24,No
46,52.74,13244.94,41,4,2,36,18,No
66,85.93,1272.78,4,6,10,36,3,Yes
45,120.52,7336.54,37,3,6,36,3,Yes
27,141.67,2076.62,49,3,2,24,17,Yes
63,33.55,8689.38,69,2,6,12,16,No
64,126.0,3966.91,23,2,0,12,3,Yes
21,60.38,13798.4,43,1,10,1,22,Yes
41,71.6,9311.01,25,2,4,12,2,Yes
19,92.56,11521.2,34,2,0,12,9,Yes
63,115.52,4531.95,2,5,9,24,30,Yes
46,43.25,9784.36,25,7,9,1,19,No
42,62.01,5132.02,3,5,5,1,5,No
48,77.95,3243.26,53,5,8,24,23,No
64,94.04,1012.37,44,4,0,36,13,Yes
68,126.93,4471.88,9,3,9,12,22,Yes
63,85.48,1305.94,35,6,9,36,25,Yes
32,46.06,10850.59,25,2,3,1,3,No
55,60.41,7312.75,50,2,5,36,20,No
50,103.95,9018.29,21,4,6,36,3,Yes
67,55.1,8572.8,25,4,10,12,26,Yes
66,48.45,11681.69,21,4,1,36,14,No
25,57.85,9158.89,72,7,4,12,4,No
57,75.42,14189.48,58,3,6,1,28,Yes
33,59.57,6771.93,49,5,10,24,10,No
55,115.98,5374.09,7,2,0,24,2,Yes
61,124.83,12832.48,69,5,0,24,12,Yes
58,25.49,6368.96,68,5,8,12,1,No
51,79.74,11225.3,72,1,7,12,26,No
23,55.44,5155.83,21,2,6,12,30,No
56,70.73,9285.56,18,2,10,24,8,Yes
57,44.29,4877.47,36,2,0,24,21,No
66,28.71,14302.25,10,7,8,24,20,No
40,102.95,9922.01,8,2,0,24,23,Yes
67,145.1,13763.62,36,6,2,12,26,Yes
38,115.54,3128.33,51,3,7,12,6,Yes
52,147.33,8500.36,37,1,3,1,11,Yes
64,145.49,8501.68,57,3,9,12,7,Yes
46,65.97,614.93,12,4,2,12,2,No
52,115.98,7728.82,12,7,9,1,10,Yes
19,125.81,4526.18,13,7,0,24,29,Yes
50,81.03,9703.27,70,2,3,36,22,No
43,61.8,13559.34,25,3,2,24,17,Yes
61,141.37,11639.75,62,7,5,12,14,Yes
49,26.23,5032.16,33,6,5,12,1,No
35,71.62,7819.43,2,5,10,12,14,Yes
51,147.05,7989.86,24,4,2,24,21,Yes
47,37.15,3833.41,37,7,6,36,7,No
61,26.05,9795.94,39,3,9,24,11,No
40,64.35,3663.81,16,2,3,24,20,No
65,30.24,10499.65,44,5,10,1,11,No
37,96.38,6065.78,29,5,8,36,11,Yes
63,100.19,13886.91,61,3,1,1,8,Yes
40,125.97,1968.3,47,5,6,1,13,Yes
57,149.43,8729.93,70,4,5,24,20,Yes
25,23.84,12156.17,6,4,3,24,11,No
31,97.47,1292.81,26,6,9,12,22,Yes
40,127.69,1559.99,59,2,2,1,25,Yes
63,108.63,10807.36,65,1,9,36,26,Yes
31,39.94,13020.51,50,6,5,24,6,No
19,99.95,14733.46,66,3,9,36,27,Yes
21,44.23,7104.46,10,6,1,1,7,No
41,139.49,10313.43,42,3,0,12,20,Yes
68,146.3,3972.91,21,4,1,24,1,Yes
53,105.19,1556.24,63,4,1,36,21,Yes
26,91.55,7630.43,13,1,7,12,3,Yes
33,37.56,9652.03,59,1,9,1,0,No
49,121.59,14410.48,55,6,8,24,8,Yes
49,125.56,14329.71,12,5,5,24,11,Yes
44,66.24,6387.77,48,2,9,12,9,Yes
32,103.74,10570.75,34,5,8,12,15,Yes
66,48.56,8942.39,3,3,5,36,9,No
21,140.17,9041.58,3,5,6,12,2,Yes
53,31.29,8695.43,28,1,8,24,22,No
42,112.13,13302.99,71,1,3,36,20,Yes
32,116.77,13733.77,1,5,1,1,9,Yes
29,111.85,2024.38,32,4,6,24,21,Yes
24,119.25,3634.17,44,5,3,12,0,Yes
53,144.87,2844.55,22,6,9,1,5,Yes
41,74.58,6518.83,14,2,3,24,25,Yes
23,46.11,7179.95,7,5,6,36,8,No
65,36.86,13075.89,33,7,1,1,30,No
58,30.23,6955.07,56,6,4,24,25,No
62,79.94,14600.86,52,1,3,1,14,Yes
48,34.09,2394.81,35,1,4,36,5,No
38,127.37,5895.5,54,1,1,36,19,Yes
28,83.25,2129.05,60,7,10,12,4,No
33,126.93,11695.73,21,5,2,1,14,Yes
31,104.67,7487.85,3,2,4,24,9,Yes
42,139.73,6860.97,47,3,8,36,14,Yes
31,129.41,7520.45,21,4,3,1,1,Yes
55,56.07,14403.54,32,4,2,36,14,No
35,111.31,12732.48,72,3,3,1,20,Yes
31,136.73,1327.81,6,6,9,36,15,Yes
41,87.79,2807.61,26,4,0,24,2,Yes
68,116.47,4745.87,45,2,9,1,4,Yes
25,26.25,4700.03,1,4,9,36,8,No
62,101.6,2498.43,42,5,9,12,6,Yes
42,115.65,2474.07,57,4,7,36,21,Yes
51,92.46,14763.31,16,3,9,24,25,Yes
62,56.28,9654.33,39,1,6,36,0,No
61,142.09,2701.64,27,5,8,12,18,Yes
45,79.79,13407.74,41,3,8,36,20,Yes
41,92.22,5096.03,7,6,7,12,13,Yes
35,28.11,9068.46,61,6,10,12,8,No
51,125.95,1224.71,5,6,3,1,14,Yes
59,74.89,13891.55,43,1,1,24,13,No
20,63.2,10721.91,46,5,3,24,3,No
29,138.98,8922.48,10,4,4,24,11,Yes
53,53.22,7041.69,64,3,7,36,2,No
22,38.39,14629.45,44,7,3,36,21,No
36,81.3,12584.59,69,6,9,24,12,Yes
29,116.65,12713.61,69,7,10,1,22,Yes
44,25.44,527.83,43,2,7,24,21,No
34,113.58,1714.96,4,1,9,36,14,Yes
60,87.06,7011.0,24,1,8,36,18,Yes
45,107.99,12382.22,2,7,1,1,1,Yes
57,108.73,11210.95,17,1,10,24,24,Yes
39,60.83,3361.05,71,5,8,24,27,No
27,42.94,2538.22,29,3,8,24,9,Yes
58,22.67,13680.47,7,6,9,36,0,No
23,22.95,1748.28,11,7,5,1,14,No
34,133.16,12063.63,67,6,0,24,29,Yes
29,86.16,4409.15,22,4,4,36,29,Yes
23,62.4,13572.23,4,1,8,1,5,No
60,138.58,7328.65,8,6,10,36,6,Yes
39,140.51,4544.47,27,7,2,24,2,Yes
67,89.79,7570.75,56,1,3,12,6,Yes
33,91.62,11949.12,44,6,3,36,21,Yes
21,102.34,2161.94,17,6,5,12,14,Yes
42,110.74,11286.12,27,7,1,1,23,Yes
50,63.49,7719.17,23,2,3,1,29,No
18,116.31,14341.46,71,5,2,12,19,Yes
32,22.55,10110.59,69,5,1,12,29,No
34,125.18,7080.0,46,6,1,24,30,Yes
60,107.86,11729.02,26,1,1,12,26,Yes
36,133.11,12877.5,37,1,3,1,26,Yes
67,100.7,12974.87,24,2,7,1,18,Yes
36,97.93,14822.9,38,2,6,24,22,Yes
37,50.12,5277.56,9,6,8,12,23,No
18,74.15,14702.73,17,5,0,24,18,No
40,121.8,8892.47,42,2,8,24,25,Yes
33,86.07,11720.55,16,6,8,12,30,Yes
41,116.48,2182.51,35,7,3,1,26,Yes
37,147.47,10779.83,52,1,4,1,21,Yes
32,79.08,8323.57,59,1,8,24,15,Yes
41,46.94,6554.95,29,2,0,1,16,No
54,77.75,11627.02,57,1,1,12,22,No
58,63.78,1258.7,54,1,0,36,9,No
50,47.51,14179.41,14,5,6,1,10,No
49,148.62,14465.08,3,2,4,1,11,Yes
48,78.77,4180.7,3,5,2,12,18,Yes
32,147.47,13154.82,71,5,1,36,11,Yes
18,112.24,7343.58,62,4,6,24,11,Yes
66,69.62,13136.19,70,3,3,24,10,No
29,20.04,10697.91,56,7,10,12,4,No
52,71.24,13283.43,34,6,8,12,6,No
54,60.48,6707.75,22,3,0,12,26,No
65,79.63,14114.77,49,1,10,12,27,Yes
47,94.12,1675.02,16,3,1,12,0,Yes
43,101.61,5268.79,46,2,4,24,22,Yes
28,37.18,11630.1,46,2,2,1,13,No
49,100.49,3130.19,66,1,7,24,9,Yes
19,90.75,14276.4,24,6,5,36,3,Yes
27,36.46,5843.25,31,4,10,36,1,No
63,46.63,9183.29,7,1,9,12,17,No
39,89.04,3539.54,25,6,1,12,4,Yes
26,105.88,11907.34,69,7,5,24,3,Yes
47,42.02,13486.37,71,3,0,12,27,No
42,106.23,7185.29,64,5,8,1,9,Yes
38,60.74,13066.66,60,2,4,36,29,No
35,127.84,10070.14,49,3,2,36,6,Yes
37,70.5,1023.7,69,6,6,24,13,No
68,125.81,4066.66,33,5,4,24,15,Yes
57,50.49,12276.17,9,3,10,24,2,Yes
33,115.99,13130.28,33,3,5,36,19,Yes
66,89.49,4974.77,38,5,1,24,10,Yes
56,103.93,13836.9,43,3,7,36,12,Yes
52,79.08,792.06,48,1,4,12,19,No
46,148.13,8630.38,55,4,0,12,26,Yes
63,110.35,14253.53,49,7,9,1,11,Yes
47,70.53,7099.57,28,5,6,36,21,No
69,116.3,4827.8,53,7,8,36,29,Yes
65,115.56,632.49,60,5,0,12,8,Yes
20,35.93,8385.21,29,5,8,24,6,No
49,50.1,5689.23,26,2,4,1,17,No
31,112.44,4370.02,61,3,0,12,20,Yes
43,67.8,10448.52,15,1,3,24,1,No
22,72.86,5250.9,42,4,10,12,10,No
45,84.52,10692.16,41,7,5,1,11,Yes
25,121.22,12333.68,2,6,4,36,12,Yes
62,80.42,2779.92,16,1,2,36,25,Yes
65,56.12,11911.04,30,3,9,36,14,No
50,108.32,7977.02,45,3,1,1,14,Yes
53,132.37,5732.76,55,4,5,36,8,Yes
30,87.8,2424.66,2,1,4,1,11,Yes
37,111.1,11047.23,63,2,7,36,21,Yes
35,128.52,7183.45,21,7,0,1,10,Yes
68,40.52,6580.9,35,2,1,24,10,No
67,97.93,8915.02,1,2,6,36,24,Yes
37,114.92,4027.47,55,5,8,36,11,Yes
60,36.25,7390.28,5,3,0,36,11,No
50,79.16,8215.29,27,3,10,12,17,Yes
38,43.08,14877.56,44,5,5,1,28,No
63,80.22,10859.1,17,2,2,24,29,Yes
41,21.04,4027.07,43,6,3,36,28,No
45,116.2,3241.77,64,7,10,36,11,Yes
22,126.69,13828.97,53,2,9,24,14,Yes
47,127.65,8818.17,43,5,9,24,2,Yes
60,124.93,4248.44,32,4,0,24,9,Yes
41,27.21,976.13,12,6,4,1,11,No
56,57.84,14709.56,22,2,7,24,17,No
31,51.14,2789.37,66,1,1,24,22,No
53,82.22,14992.07,1,2,2,24,14,Yes
53,139.55,12791.01,61,7,6,36,15,Yes
43,44.27,2097.97,56,6,4,36,21,No
30,122.36,10958.09,55,7,4,36,22,Yes
57,66.17,6989.3,34,5,0,12,25,Yes
38,34.21,593.47,33,4,4,36,10,No
43,66.41,3217.76,35,6,6,36,7,No
51,47.02,5096.04,24,6,4,12,23,No
57,46.42,13412.3,50,7,5,36,11,No
31,148.31,2021.58,12,2,6,12,19,Yes
38,58.89,4482.46,33,5,0,24,4,No
60,123.94,2722.24,65,1,9,36,20,Yes
66,20.92,13595.4,2,7,1,1,0,No
64,28.53,14795.16,26,3,5,12,12,No
67,99.46,13641.8,18,3,8,24,1,Yes
36,108.99,3848.5,20,3,0,36,4,Yes
29,103.7,8865.29,60,2,8,24,22,Yes
53,133.31,8965.58,72,6,0,12,28,Yes
47,49.39,2940.24,71,6,4,12,24,No
61,61.82,4404.61,12,6,0,24,29,Yes
50,93.18,2848.52,45,7,5,1,9,Yes
61,39.25,5558.87,3,1,10,12,3,No
40,87.82,7704.7,42,4,3,24,28,Yes
58,99.26,13197.21,63,7,7,12,9,Yes
30,81.35,3877.41,39,1,1,1,27,Yes
45,121.59,4976.43,27,6,8,36,20,Yes
45,126.28,8827.89,47,2,4,12,25,Yes
36,55.08,8615.81,48,6,4,24,0,No
54,54.56,4170.74,25,3,1,1,20,No
48,33.42,9405.61,41,4,6,24,29,No
67,148.56,10893.84,17,6,2,36,6,Yes
59,43.3,2187.97,22,1,10,1,7,No
56,36.61,14242.22,26,5,1,36,8,No
34,89.38,7006.52,45,6,1,36,3,Yes
45,125.43,8266.01,62,2,4,12,29,Yes
21,31.7,1139.15,47,4,4,12,12,No
23,54.61,4318.06,40,1,8,24,0,No
36,140.92,8498.9,24,7,1,1,9,Yes
40,86.43,12581.35,13,1,6,36,5,Yes
57,42.53,9647.47,21,3,5,36,2,No
62,48.57,8436.97,21,1,6,36,4,No
59,117.18,14101.31,63,4,10,12,23,Yes
23,79.51,6892.32,56,4,4,36,1,No
41,95.01,2288.69,23,7,2,36,10,Yes
39,112.56,2417.79,62,1,2,24,6,Yes
38,44.06,2796.0,67,4,3,1,12,No
31,127.86,751.02,9,5,9,24,19,Yes
41,25.23,10972.22,17,7,0,36,7,No
42,39.83,8892.29,25,7,2,36,12,No
34,137.08,4957.92,64,1,4,12,17,Yes
68,33.65,6402.11,34,5,9,36,23,No
63,88.28,9575.67,70,4,0,36,13,No
52,50.13,4768.82,30,1,1,24,28,No
34,106.33,2235.41,18,2,10,36,0,Yes
45,135.85,8722.59,35,4,0,24,24,Yes
19,130.23,11546.16,59,1,3,12,17,Yes
51,117.92,12629.54,18,3,9,24,12,Yes
18,105.31,14805.11,7,5,8,24,13,Yes
64,145.42,847.28,54,4,0,36,15,Yes
20,43.67,13829.04,34,7,5,36,24,No
39,101.47,6943.55,61,1,4,36,30,Yes
59,140.53,12258.64,70,7,0,12,8,Yes
21,46.59,2805.46,67,4,3,1,5,No
32,58.16,550.89,24,3,5,12,4,No
53,119.73,10023.6,42,2,0,24,8,Yes
56,119.01,12797.0,69,7,9,24,15,Yes
29,104.38,2708.84,5,1,2,1,7,Yes
54,29.07,12693.84,10,6,8,1,28,No
65,80.84,3537.14,44,3,7,36,26,Yes
58,106.48,5593.64,59,2,3,1,28,Yes
24,124.62,1936.14,15,7,10,12,8,Yes
48,129.85,14954.01,54,1,4,12,6,Yes
22,110.2,10814.16,9,3,6,1,15,Yes
44,94.72,998.08,34,2,0,24,10,Yes
42,64.46,4744.78,30,6,3,1,27,No
34,115.51,11006.35,6,1,1,36,26,Yes
45,65.8,9535.43,11,1,5,24,7,Yes
44,86.96,3849.5,66,2,5,1,20,No
43,23.21,6260.47,19,5,9,1,15,No
66,39.4,7643.61,29,7,7,1,2,No
46,60.26,4026.5,62,2,2,24,15,No
44,80.38,11000.81,55,2,0,12,29,Yes
34,94.06,12596.42,5,2,1,36,24,Yes
55,46.18,5139.77,62,6,7,36,29,No
33,88.86,6113.72,69,3,4,12,14,Yes
26,102.83,3327.0,44,4,0,1,26,Yes
49,78.12,2636.18,59,3,8,36,29,Yes
18,90.52,2253.57,43,4,5,24,27,Yes
26,63.01,9493.31,15,4,2,24,2,No
67,52.64,6854.36,9,1,6,24,30,Yes
24,120.85,13200.55,67,6,9,24,11,Yes
61,58.4,6894.49,41,2,4,36,20,Yes
54,22.33,3728.53,48,1,3,24,22,No
57,117.57,1209.87,38,1,4,36,12,Yes
68,58.78,9412.77,71,7,4,36,13,No
62,55.51,8586.06,43,1,3,24,29,No
23,69.45,9145.19,71,4,6,12,22,No
54,80.15,4409.37,26,7,6,36,6,Yes
56,124.61,14403.63,44,3,4,1,5,Yes
21,40.72,11917.35,17,2,0,1,27,No
66,89.26,9846.54,27,7,9,36,10,Yes
54,21.26,7932.64,9,1,3,1,11,No
27,28.08,10642.06,35,7,6,12,23,No
27,104.95,6163.0,58,4,1,36,24,Yes
66,140.61,4413.54,4,5,4,24,20,Yes
52,27.87,2332.26,61,3,9,36,4,No
25,55.19,7895.14,48,1,0,1,21,No
40,31.62,14741.58,23,5,6,1,0,No
66,25.77,14951.35,14,7,2,36,19,No
69,96.91,7437.83,4,3,3,1,11,Yes
24,134.54,7787.38,56,7,1,24,5,Yes
19,35.7,14651.24,71,3,1,24,16,No
55,96.27,14670.23,6,2,3,36,1,Yes
37,42.81,5842.53,69,4,1,1,8,No
48,73.05,10224.4,7,7,6,36,22,Yes
47,57.93,13479.05,16,6,5,12,9,No
65,41.43,3958.91,25,6,6,1,19,No
42,63.34,11992.45,10,7,5,36,30,Yes
27,113.04,4480.51,30,5,6,36,27,Yes
34,42.96,7285.49,63,5,2,12,9,No
26,73.91,11121.97,59,5,7,24,4,No
60,97.16,7804.31,40,4,9,24,27,Yes
49,145.09,5567.42,47,2,10,1,5,Yes
41,49.82,11882.88,25,4,9,12,12,No
33,96.21,12607.1,31,3,4,36,25,Yes
63,24.09,778.71,15,2,1,36,23,No
29,52.54,12486.2,31,6,7,36,2,No
52,86.88,7162.62,39,1,4,36,2,No
60,85.49,13629.8,28,5,0,1,7,Yes
64,149.85,12148.27,4,6,0,36,0,Yes
63,45.26,10354.98,36,7,8,36,30,No
34,102.13,3471.49,24,3,10,1,11,Yes
46,28.23,11293.09,58,6,6,12,1,No
53,134.49,3656.32,69,4,0,24,12,Yes
52,31.52,13468.78,44,6,5,36,8,No
21,81.66,7871.33,59,2,7,24,17,No
24,116.14,8046.61,20,4,1,1,5,Yes
36,90.22,12968.43,54,4,5,1,11,Yes
64,58.61,1418.77,27,5,4,36,30,No
45,130.08,7839.22,48,5,8,24,27,Yes
58,121.84,9184.16,57,3,4,24,0,Yes
39,136.6,1696.3,22,7,8,24,17,Yes
38,96.38,983.23,14,2,6,36,23,Yes
22,78.0,6723.72,12,2,3,12,9,Yes
62,125.32,12729.2,11,6,2,24,19,Yes
66,108.86,5640.58,51,2,2,24,0,Yes
49,53.09,10969.57,51,2,4,24,12,No
18,64.52,13375.52,22,5,5,1,10,No
37,96.31,12503.66,22,7,7,24,27,Yes
45,25.43,3056.56,45,6,4,1,9,No
61,36.35,14561.81,45,6,10,36,1,No
65,76.78,3098.13,36,7,5,1,16,Yes
54,52.86,10533.09,71,1,3,12,14,No
29,125.6,2770.43,49,1,10,24,8,Yes
35,79.71,11233.41,67,4,1,24,16,No
62,123.66,9610.87,53,4,4,12,3,Yes
68,57.61,14369.5,6,3,8,12,30,Yes
67,28.86,8960.43,34,4,3,36,0,No
22,144.71,11461.85,8,1,9,1,4,Yes
48,63.47,964.06,72,4,0,1,25,No
19,101.64,7298.22,39,7,3,1,25,Yes
62,74.66,6355.38,55,2,2,36,29,No
26,116.13,7019.41,50,1,6,1,13,Yes
19,102.96,13248.9,44,7,9,12,7,Yes
35,98.72,7383.45,43,1,5,36,15,Yes
52,44.08,2044.25,16,6,2,24,7,No
61,110.32,13089.88,16,6,6,24,10,Yes
42,101.13,6547.81,41,4,7,24,12,Yes
33,73.68,9400.13,58,5,3,36,0,No
58,62.84,6275.64,52,5,4,24,11,No
