Age,Annual_Income,Credit_Score,Employment_Years,Loan_Amount,Debt_to_Income_Ratio,Existing_Loans,Dependents,Loan_Approved
40,128746,404,21,57458,0.488,0,3,No
48,131255,635,24,32260,0.335,0,4,No
28,33802,723,28,72172,0.266,0,2,Yes
61,58314,303,21,31377,0.538,2,4,No
59,44565,768,3,41086,0.5,1,4,No
21,118153,837,0,69818,0.271,2,1,No
23,116145,493,30,75468,0.302,1,2,No
33,69233,659,15,51156,0.586,1,4,No
48,73384,819,22,75423,0.49,2,1,No
45,103253,372,22,82423,0.464,1,1,No
53,62669,377,5,62818,0.477,2,4,No
58,182344,367,18,7359,0.111,0,3,No
26,167914,633,4,57601,0.388,0,3,No
64,89099,384,22,72811,0.225,2,4,No
65,129012,795,5,36466,0.101,4,0,No
52,158154,378,6,15019,0.489,0,2,No
65,149878,850,4,68031,0.233,1,4,Yes
41,182333,605,27,63123,0.236,0,2,Yes
36,34795,319,0,8529,0.434,2,0,No
41,70309,455,25,86619,0.45,1,3,No
31,45180,416,26,14277,0.334,5,1,No
57,71335,749,20,28032,0.384,3,4,No
56,117887,327,1,39239,0.559,5,3,No
55,189340,628,25,84899,0.114,3,2,Yes
39,180561,663,9,96122,0.089,3,1,No
40,147352,718,1,20856,0.444,1,2,No
38,127267,321,19,59939,0.412,5,1,No
61,102402,560,13,75489,0.162,1,2,No
34,135551,359,21,12762,0.363,2,1,No
35,126010,712,20,64855,0.497,0,2,No
51,105808,462,6,68747,0.489,0,1,No
21,145823,413,9,35652,0.407,0,4,No
23,188233,653,30,57072,0.128,1,1,Yes
36,145469,495,7,24353,0.232,1,1,No
43,96922,344,25,54259,0.293,4,4,No
31,95874,478,0,8421,0.523,0,4,No
32,142253,792,28,93709,0.376,5,4,No
30,85361,624,30,16235,0.49,5,2,No
52,98836,669,7,31266,0.604,3,1,No
36,177472,646,15,9839,0.424,0,3,No
28,49641,414,13,7528,0.192,4,4,No
58,94833,656,18,94076,0.134,1,2,Yes
32,175404,466,25,36953,0.05,3,2,No
44,145899,653,27,28225,0.155,4,1,No
48,138398,414,29,43739,0.212,4,4,No
28,171273,707,9,94790,0.212,5,1,No
48,71129,622,17,18426,0.45,0,0,No
56,58808,840,29,49448,0.14,4,4,No
46,103346,341,1,85734,0.311,4,3,No
28,98524,759,4,53228,0.053,4,2,No
48,81625,418,28,67840,0.207,0,2,No
48,65327,749,1,49882,0.075,0,4,No
57,175651,740,19,69864,0.476,3,0,Yes
61,46483,488,2,32216,0.263,2,3,No
56,156575,584,30,89000,0.338,5,2,No
47,95880,403,23,59883,0.507,0,1,No
37,33947,756,8,67788,0.568,0,1,No
29,165605,610,10,30849,0.36,2,1,Yes
53,65916,683,15,62902,0.44,3,2,No
40,150468,464,29,58118,0.492,5,1,No
33,32012,706,27,65076,0.221,4,2,No
48,40213,775,13,81058,0.474,1,4,No
49,183635,357,29,89102,0.442,4,1,No
33,171284,715,13,93505,0.316,5,1,No
55,120660,550,21,5525,0.254,2,2,No
26,85188,519,19,50955,0.634,5,2,No
38,71576,459,10,80377,0.642,2,2,No
25,35711,486,10,98552,0.467,3,3,No
45,34515,763,29,47831,0.28,5,4,No
22,176265,797,17,26850,0.501,0,1,Yes
30,158496,629,10,9517,0.458,2,2,No
50,69344,648,23,31515,0.377,1,2,No
65,84595,799,30,40839,0.129,5,2,Yes
25,34200,789,13,36277,0.618,0,1,No
53,179103,579,18,87066,0.19,3,2,No
21,159288,463,17,92702,0.286,3,3,No
38,25016,697,3,32069,0.255,2,3,No
52,127974,367,12,90615,0.142,1,2,No
31,182450,727,1,57507,0.065,2,4,No
41,125927,731,18,39643,0.608,0,3,Yes
46,187806,674,8,20776,0.494,0,1,Yes
45,103886,722,22,82518,0.062,5,0,No
42,139817,377,10,79255,0.463,1,0,No
47,170522,787,30,46086,0.128,3,3,Yes
33,157545,469,16,60581,0.484,3,4,No
53,50525,337,25,66336,0.353,2,3,No
54,184644,589,4,35797,0.637,0,1,No
61,67028,470,20,20904,0.309,3,4,No
55,193151,591,8,48164,0.499,2,1,No
21,77047,721,15,62508,0.075,0,2,No
41,55110,404,11,94276,0.611,2,2,No
26,126040,705,0,59279,0.387,2,2,Yes
48,144786,758,16,20104,0.239,1,2,No
37,117424,547,13,81094,0.126,0,2,No
25,158018,608,25,10847,0.434,4,4,No
51,178015,672,6,48514,0.498,4,1,No
25,40740,405,22,65096,0.101,0,4,No
58,139988,614,26,5685,0.149,2,3,Yes
23,99712,838,15,18226,0.281,3,4,No
43,120402,371,14,77201,0.561,4,2,No
57,62269,677,23,88005,0.64,0,2,No
57,63682,795,3,56122,0.497,4,0,No
30,145359,484,29,90548,0.053,0,4,No
30,180673,433,22,33360,0.592,5,1,No
39,57850,473,21,47599,0.066,4,0,No
37,66132,692,14,72372,0.588,4,4,No
41,161876,363,16,76252,0.296,0,1,No
34,110061,714,1,95809,0.495,4,0,No
29,77034,702,7,49126,0.102,4,0,No
21,70061,412,5,49737,0.149,1,0,No
65,183491,364,6,22650,0.32,1,4,No
33,179818,700,23,5224,0.073,0,0,Yes
24,103348,589,27,86856,0.284,4,2,No
21,181408,782,15,98878,0.501,5,4,No
60,139892,719,30,72696,0.443,2,0,No
52,70952,614,4,48698,0.261,2,3,No
54,120996,388,20,5199,0.055,0,1,No
48,150982,656,17,88758,0.212,2,1,No
51,84379,817,19,62237,0.516,0,0,No
28,190392,664,10,69412,0.254,5,3,No
59,131120,566,1,39087,0.276,2,1,No
46,152852,705,6,56842,0.095,5,3,No
54,123111,438,29,53560,0.411,0,2,No
23,61516,464,29,75936,0.423,0,4,No
32,96114,405,14,21081,0.309,5,3,No
21,147078,448,26,76803,0.506,5,0,No
64,154657,484,8,55269,0.576,3,0,No
25,86240,709,26,85984,0.5,2,0,No
50,66798,500,1,77417,0.377,1,3,No
50,143371,519,3,85983,0.611,3,1,No
37,91473,769,26,80567,0.279,1,4,Yes
43,150811,733,14,20519,0.443,5,3,Yes
35,156496,328,7,12042,0.395,0,1,No
57,134806,363,24,68404,0.555,1,2,No
41,159123,395,3,36320,0.35,1,2,No
34,126209,839,7,24052,0.382,3,3,No
22,121878,809,6,24703,0.322,2,4,Yes
31,102774,639,12,39610,0.134,2,4,No
59,52786,550,4,35800,0.582,5,1,No
58,120204,578,19,84736,0.567,3,3,No
54,157339,338,21,53653,0.471,1,4,No
58,44650,368,21,90217,0.259,1,0,No
54,32017,576,17,86743,0.263,1,0,No
38,165921,419,18,75687,0.072,1,3,No
50,87453,385,10,39985,0.097,5,0,No
35,197716,476,5,50689,0.358,5,2,No
47,92762,391,3,74583,0.08,1,3,No
54,160460,719,2,12078,0.11,2,4,No
58,92958,380,28,51783,0.201,0,0,No
53,196066,640,19,49258,0.274,2,2,Yes
44,102568,720,5,9924,0.344,2,1,No
35,97852,527,14,50901,0.245,2,3,No
50,158915,772,2,24332,0.614,0,4,No
62,53015,387,16,78260,0.621,2,3,No
37,71546,649,29,67769,0.084,5,3,No
25,76055,489,21,98206,0.641,0,3,No
49,127528,435,30,60690,0.154,1,2,Yes
24,128283,624,1,9901,0.249,1,3,No
30,74577,339,24,65855,0.552,2,0,No
37,191241,586,15,11050,0.463,1,1,No
30,197781,555,21,53064,0.085,3,3,No
37,54415,719,16,40077,0.515,5,2,No
40,171757,838,10,47663,0.448,2,1,No
44,40963,590,3,44678,0.62,0,0,No
25,185770,615,20,91412,0.596,3,4,No
54,87415,431,11,18848,0.635,1,1,No
26,81400,838,7,92765,0.323,3,3,No
22,139731,602,2,12760,0.474,4,4,No
33,80450,581,10,9045,0.627,0,2,No
63,111962,791,12,16586,0.051,3,0,No
63,176650,579,24,15819,0.523,1,4,Yes
31,143639,799,8,20221,0.082,3,4,No
43,53842,498,14,47926,0.649,0,3,No
36,41531,674,11,51811,0.058,5,1,No
51,158242,599,9,40329,0.383,5,3,No
31,146843,598,26,92727,0.363,1,2,No
36,163369,621,20,85387,0.233,0,1,Yes
28,29163,409,3,24131,0.489,5,4,No
24,65794,770,6,35768,0.204,0,4,No
60,66787,711,28,79827,0.224,0,3,No
24,133248,812,8,63340,0.158,2,1,No
45,82219,779,5,83635,0.478,4,3,No
23,126243,439,6,74352,0.152,1,1,No
52,135224,803,16,37605,0.589,1,3,Yes
23,49448,359,3,60124,0.223,4,3,No
47,81437,482,30,69567,0.361,3,1,No
49,53299,718,1,37731,0.335,1,4,No
52,197191,526,16,84145,0.471,2,3,No
39,102093,690,28,10937,0.19,1,2,No
41,194720,443,26,27724,0.553,0,0,No
25,170168,326,6,14441,0.493,5,4,No
38,150113,807,10,41063,0.256,5,4,No
48,124317,426,25,15074,0.122,3,0,No
62,163463,755,19,29130,0.353,0,0,Yes
42,99891,580,17,66799,0.638,4,4,No
41,65286,694,20,57978,0.065,0,1,No
26,116353,618,6,71603,0.557,3,0,No
21,136027,740,17,69936,0.47,1,4,No
25,62595,640,22,99842,0.16,0,2,No
61,153840,418,18,88639,0.336,4,0,No
32,87740,667,13,15754,0.427,3,3,No
46,75929,684,7,40185,0.468,5,4,No
54,57827,809,6,93631,0.603,2,0,No
34,51209,457,0,25262,0.574,5,2,No
46,122654,385,24,92719,0.247,2,3,No
65,133947,660,30,59566,0.122,5,2,No
47,98396,384,5,98082,0.113,1,2,No
29,169878,658,27,54771,0.631,1,0,No
46,138254,432,30,7114,0.623,0,1,No
42,181478,686,28,43628,0.542,4,0,No
50,190432,546,3,30920,0.638,2,3,No
63,105000,440,15,99153,0.215,5,1,No
37,63865,746,14,8586,0.545,1,3,No
46,162530,375,21,39174,0.351,3,4,No
56,34151,397,17,36874,0.53,3,3,No
21,155759,602,17,66281,0.416,3,3,No
28,97024,765,7,31611,0.558,5,3,No
55,180613,354,9,68891,0.288,3,3,No
35,149001,604,4,30994,0.643,2,0,No
42,177875,833,6,63194,0.182,1,3,Yes
34,68183,334,16,23138,0.454,4,1,No
46,87323,839,5,78367,0.532,1,0,No
48,148978,788,10,53325,0.401,1,2,No
43,115254,439,26,54216,0.224,1,0,No
34,167242,399,9,62682,0.387,0,1,No
44,72284,672,6,26875,0.353,5,0,No
22,165332,322,25,10753,0.164,1,4,No
65,163708,583,6,99187,0.508,3,4,No
46,127491,412,9,14375,0.21,0,2,No
34,61108,672,12,43589,0.549,5,3,No
27,40941,496,2,17214,0.179,1,0,No
23,184427,463,27,99703,0.351,2,1,No
43,97836,730,24,56777,0.467,2,2,Yes
63,112719,309,27,25237,0.647,2,0,Yes
65,189805,697,8,61365,0.213,3,2,No
38,32444,451,4,68180,0.431,2,0,No
58,116291,490,24,20665,0.142,3,1,No
55,113598,576,15,88772,0.542,0,4,No
35,170682,792,28,12568,0.567,5,0,Yes
45,91036,542,10,27042,0.583,3,3,No
57,29554,787,22,24325,0.617,4,4,No
48,50545,575,22,17597,0.263,4,3,No
30,155745,489,24,12708,0.45,0,1,No
59,86971,606,17,99476,0.239,4,2,No
37,71059,595,25,92472,0.532,1,4,No
59,162843,533,14,22432,0.299,2,1,No
42,94468,640,4,22751,0.383,3,4,No
46,51055,492,7,80759,0.13,1,3,No
64,193274,663,7,81899,0.56,2,0,No
45,183772,557,18,32030,0.34,4,4,No
37,28567,810,4,64951,0.434,0,2,No
33,198908,530,27,23083,0.452,3,3,No
40,51627,313,3,69934,0.215,2,2,No
45,194640,313,19,11200,0.527,1,0,No
24,176832,509,17,87010,0.55,4,0,No
30,186057,339,21,21577,0.359,2,0,No
23,104944,333,11,27921,0.591,0,2,No
61,120368,533,0,49527,0.147,1,2,No
65,65785,589,7,91215,0.299,3,4,No
38,191655,732,27,35728,0.077,0,0,Yes
56,189810,617,25,86139,0.289,5,3,No
42,49204,707,8,81359,0.648,0,0,No
54,41643,379,26,88738,0.328,3,1,No
28,95561,475,20,75462,0.302,4,2,No
60,62126,584,12,15153,0.463,0,0,No
64,83126,617,21,22620,0.079,2,2,Yes
39,107424,709,0,37040,0.262,0,4,No
62,149453,441,5,81193,0.37,5,3,No
61,70258,546,0,93924,0.34,1,4,No
57,59527,476,13,25139,0.435,4,1,No
26,48898,643,4,44375,0.133,3,2,No
46,28794,563,12,55432,0.292,0,1,No
54,170770,467,24,94004,0.43,5,2,No
65,168404,324,4,27062,0.231,4,2,No
26,34593,826,30,96868,0.418,4,1,No
57,83132,827,14,12573,0.625,0,1,No
53,145973,609,29,60891,0.608,2,4,Yes
42,126633,327,2,10797,0.485,4,0,No
41,36036,669,27,92062,0.157,1,4,No
26,119097,683,30,55078,0.521,2,2,No
26,78164,593,29,87616,0.318,1,1,No
24,175423,778,3,6232,0.621,2,4,No
50,83413,336,2,80771,0.417,4,3,No
31,43059,846,19,9130,0.181,4,4,No
50,52188,671,11,45641,0.237,1,3,No
51,123591,401,27,87100,0.241,0,0,No
44,106795,654,25,99238,0.216,2,4,No
29,36829,764,30,85281,0.513,3,3,No
23,98673,779,13,37542,0.252,4,3,No
51,49502,515,5,45135,0.167,0,1,No
60,183276,626,18,68439,0.408,2,3,No
57,26265,546,29,31507,0.329,3,0,No
56,191823,387,4,46140,0.063,3,0,No
44,180387,633,22,27098,0.217,4,3,No
51,72457,499,16,14661,0.073,2,4,No
26,71875,682,18,32705,0.51,0,4,No
22,85359,727,26,67924,0.621,0,4,Yes
40,131334,634,21,14532,0.35,4,2,No
48,147950,749,25,19915,0.385,1,2,Yes
31,199492,515,17,69189,0.557,3,3,No
24,189451,554,23,47988,0.061,1,0,No
35,89102,828,22,89911,0.147,1,0,No
26,126827,804,11,39887,0.443,1,3,Yes
50,117688,737,17,53602,0.495,3,1,No
58,84469,769,4,26831,0.426,0,0,No
22,120789,305,12,25343,0.614,2,3,No
35,190468,518,30,87588,0.285,2,0,No
31,38176,812,3,65048,0.383,0,2,No
28,90036,812,30,20360,0.624,1,3,No
46,32907,488,17,13287,0.59,1,1,No
65,28372,546,19,8283,0.068,1,3,No
64,183644,727,8,34696,0.261,5,4,No
25,49592,849,25,85792,0.493,1,1,No
26,169174,662,1,77360,0.051,4,1,No
46,133093,695,25,28258,0.568,5,0,Yes
24,181714,435,9,44574,0.351,4,1,No
39,28139,733,12,60569,0.102,2,0,No
40,102179,617,5,35814,0.315,0,3,Yes
53,43643,834,19,56867,0.346,0,2,Yes
40,129425,800,7,28923,0.27,4,4,No
32,85117,648,12,96625,0.323,5,1,No
21,184852,358,3,94828,0.585,1,2,No
46,131485,439,24,73082,0.244,5,2,No
34,138607,503,30,71534,0.627,2,0,No
58,85332,457,25,78184,0.462,0,0,No
57,55632,629,18,73850,0.588,2,4,No
31,194565,495,6,69464,0.175,0,3,No
56,185480,730,14,66946,0.345,5,0,No
33,112157,818,4,96744,0.389,4,3,No
63,182011,771,29,59760,0.101,0,3,Yes
23,61843,757,26,63203,0.346,1,2,Yes
53,63930,344,16,15403,0.567,5,1,No
26,185942,337,18,59662,0.081,1,2,No
30,130940,640,24,62633,0.435,1,4,Yes
25,83103,601,28,48840,0.643,3,1,No
43,65770,492,24,71051,0.366,4,2,No
30,136757,431,20,24573,0.232,1,4,Yes
64,55158,767,29,14241,0.401,0,1,No
22,113992,469,4,62491,0.375,1,3,No
33,72401,564,10,9812,0.113,4,4,No
60,169064,498,3,55274,0.179,0,3,No
22,181462,582,13,48657,0.452,4,1,No
40,70858,704,30,30351,0.406,4,4,No
21,172828,846,3,85785,0.257,3,4,No
57,178043,779,3,83992,0.637,1,2,No
29,163143,503,1,16332,0.437,0,3,No
37,109811,770,6,87205,0.188,2,3,Yes
29,154970,648,18,8678,0.333,3,4,Yes
31,31586,342,0,69422,0.477,5,4,No
35,44703,781,11,62404,0.453,1,0,No
44,101177,676,26,65787,0.198,3,2,Yes
58,61735,377,25,31192,0.439,2,3,No
55,123525,335,18,64636,0.25,5,3,No
50,64648,682,24,55401,0.325,0,4,No
51,168201,473,11,75250,0.451,3,3,No
25,61656,629,8,76714,0.399,4,1,No
64,185737,354,25,57412,0.478,1,4,No
34,169571,578,6,25938,0.279,1,3,No
31,100888,758,0,70377,0.501,0,1,No
29,44654,824,5,11983,0.059,5,4,No
54,155117,754,9,13483,0.163,0,0,Yes
32,111613,791,0,57345,0.634,1,3,No
55,43982,373,17,27838,0.102,2,2,No
55,124970,754,2,74284,0.447,3,1,No
21,106848,454,10,54725,0.6,5,4,No
60,134577,818,26,38599,0.566,1,3,Yes
42,104874,674,13,90926,0.598,0,3,No
49,55173,605,5,7762,0.64,1,3,No
28,151765,642,10,94077,0.264,4,0,No
31,62525,343,6,87699,0.248,4,3,No
61,52328,847,7,66767,0.123,1,2,No
57,167432,740,24,83983,0.171,5,2,No
34,141242,396,22,82892,0.442,5,0,No
50,129419,464,21,8180,0.249,3,0,No
55,47625,402,4,18257,0.255,4,1,No
41,132576,735,25,61066,0.438,2,3,No
57,41471,680,17,50610,0.113,2,3,Yes
25,64883,746,14,64812,0.084,0,4,Yes
39,27703,306,23,60893,0.532,0,1,No
34,90524,393,20,57504,0.524,1,0,No
46,190587,743,25,73099,0.281,4,4,Yes
24,40151,778,17,44865,0.406,2,0,No
45,74190,793,2,86031,0.193,4,2,No
65,81195,336,9,25957,0.271,1,2,No
62,151559,832,25,27094,0.072,5,0,No
45,89108,397,27,54024,0.214,4,2,No
38,174607,320,30,61562,0.06,3,2,No
60,127241,531,14,19699,0.304,4,4,Yes
28,130190,767,22,70420,0.362,0,0,No
59,68050,653,25,87371,0.347,5,4,No
60,57976,371,7,23936,0.254,1,1,No
34,25599,651,20,55859,0.174,2,2,No
52,84867,351,25,11894,0.323,3,0,No
58,28709,521,7,28616,0.572,5,4,No
53,180182,624,28,30613,0.64,2,2,No
43,74365,759,13,91746,0.238,0,1,Yes
35,30723,466,9,78853,0.635,5,3,No
53,137308,582,12,98721,0.311,3,1,No
45,183466,800,9,20214,0.418,0,1,Yes
37,89120,666,5,16239,0.532,0,2,No
53,35316,335,17,20612,0.266,4,3,No
22,178694,827,15,20745,0.175,3,2,Yes
34,180916,554,27,28311,0.214,5,0,No
60,131276,499,29,84067,0.553,3,2,No
60,46162,330,27,67045,0.611,2,0,No
59,53833,785,17,42363,0.127,0,4,Yes
26,173278,558,23,26819,0.467,1,2,No
26,151515,552,19,33609,0.071,3,1,No
23,145788,793,23,74267,0.575,1,2,No
27,76747,533,24,82693,0.564,3,3,No
28,115037,406,5,89126,0.515,5,1,No
62,138850,635,8,22027,0.545,2,2,No
35,143641,352,15,33927,0.413,1,1,No
49,143519,341,5,81698,0.138,3,0,No
53,144271,559,10,20739,0.599,0,0,No
50,80387,668,29,28915,0.135,2,3,No
59,50226,509,2,17510,0.185,0,2,No
47,131287,765,7,86350,0.31,1,1,No
56,162572,341,0,66970,0.349,2,0,No
49,26634,652,21,83145,0.108,0,3,No
58,170131,558,14,17109,0.507,4,3,No
53,140855,636,14,58091,0.132,1,1,Yes
57,29076,694,18,50930,0.443,0,0,No
47,131694,404,25,94718,0.321,4,3,No
53,63210,423,9,78005,0.537,3,4,No
24,153798,398,18,93283,0.227,4,1,No
42,182003,305,8,11309,0.552,4,2,No
22,57007,566,6,74570,0.201,4,4,No
30,178816,342,28,7204,0.395,1,1,No
25,186468,568,13,90751,0.342,2,3,No
30,113619,850,1,51008,0.262,4,3,No
53,147315,494,21,31878,0.057,1,2,No
58,91038,623,27,33595,0.289,3,0,No
33,168828,364,12,84535,0.121,1,2,No
51,166677,500,19,24448,0.185,2,0,No
56,178488,541,25,87108,0.463,4,4,No
65,81558,306,26,13642,0.393,4,4,No
44,193559,518,22,84023,0.366,5,3,No
35,131052,302,3,45925,0.388,5,2,No
49,118079,763,6,42969,0.122,0,1,Yes
28,121816,604,21,31375,0.149,0,1,No
25,158942,613,7,67281,0.376,1,1,No
49,152942,777,22,90717,0.294,4,1,Yes
24,160830,710,15,12490,0.328,3,3,No
32,136342,797,24,8452,0.577,3,1,Yes
65,194808,833,19,23189,0.161,1,3,No
22,90138,656,8,20918,0.596,5,1,No
47,75250,370,20,67487,0.564,4,3,No
51,142857,312,28,78050,0.591,2,2,No
56,140070,705,10,55621,0.435,0,4,Yes
56,65558,816,24,26945,0.568,2,3,No
46,78092,321,30,51841,0.645,5,3,No
63,100121,608,13,24230,0.333,3,4,No
47,147140,594,26,70071,0.567,2,3,No
25,155877,848,3,13666,0.592,0,2,No
40,80604,330,30,74676,0.236,1,0,No
31,62039,361,18,80932,0.316,0,4,No
30,94859,520,14,81700,0.394,2,3,No
60,117506,658,13,34293,0.259,4,2,Yes
58,125342,682,22,6214,0.243,3,1,No
26,30461,817,15,39801,0.278,4,4,No
28,65831,636,19,82359,0.304,2,1,No
43,76137,461,20,80147,0.201,0,2,No
46,59030,457,2,82261,0.334,4,4,No
63,161803,312,5,42806,0.517,1,3,No
32,46500,485,28,34889,0.425,2,0,No
46,58117,608,3,19372,0.278,3,0,No
33,119138,447,0,12930,0.144,5,3,No
60,187246,354,17,93108,0.544,2,2,No
38,58208,809,7,26688,0.357,2,1,No
45,109728,344,15,74118,0.633,5,2,No
53,109482,385,30,37268,0.202,1,4,No
60,50960,591,19,82128,0.155,0,0,No
63,166319,563,27,81087,0.055,2,0,No
32,121342,567,15,94289,0.1,4,3,No
64,132918,524,14,97900,0.281,4,4,No
56,139761,515,30,97549,0.169,5,4,No
24,51038,530,25,42608,0.073,4,0,No
25,183842,476,1,83233,0.185,4,1,No
57,147232,816,28,58436,0.487,0,4,Yes
28,97485,812,11,92125,0.491,0,2,No
62,82773,403,3,30205,0.14,4,3,No
48,108391,400,22,72754,0.612,3,2,No
51,77633,604,10,99693,0.145,0,4,No
29,147226,650,1,78497,0.104,2,3,No
49,175636,750,5,30040,0.148,0,0,Yes
34,174186,568,16,25190,0.134,5,2,No
60,57803,671,27,89505,0.429,3,2,No
61,140708,337,18,78279,0.144,0,2,No
42,154997,362,8,88645,0.431,0,2,No
31,128838,804,4,42361,0.216,2,3,Yes
43,48545,564,13,62204,0.199,1,1,No
21,87759,834,15,21645,0.588,5,3,No
57,131313,378,26,57333,0.179,1,4,No
41,101488,484,23,17605,0.569,3,1,No
46,142805,794,0,49609,0.232,1,2,Yes
56,78866,669,19,27185,0.645,3,0,No
43,152145,630,2,17826,0.639,0,0,No
21,95499,739,9,67272,0.547,0,0,No
60,103243,537,24,49113,0.571,2,3,No
35,145779,591,14,89692,0.544,3,4,No
41,168932,725,22,17864,0.428,0,4,Yes
29,107946,594,27,96807,0.535,5,1,No
29,143353,799,2,79090,0.427,1,0,No
30,42670,336,29,17449,0.555,3,0,No
46,109766,825,0,8502,0.611,0,1,Yes
61,197352,696,12,97941,0.502,4,2,No
55,114694,695,14,45822,0.629,1,0,No
45,191133,321,20,42501,0.319,3,2,No
46,75764,639,9,21629,0.605,0,3,No
31,140164,794,2,55440,0.186,1,2,Yes
58,48810,702,26,26612,0.069,1,1,No
22,134660,502,17,62506,0.127,5,2,No
27,115894,645,18,22304,0.146,1,3,No
38,40933,314,20,69842,0.545,4,1,No
47,186106,329,4,96693,0.291,1,0,No
54,26947,328,9,14084,0.19,0,0,No
47,44715,459,23,52372,0.537,0,4,No
37,55956,571,15,68007,0.171,1,4,No
63,105846,719,19,60197,0.097,4,0,No
64,41303,788,17,31449,0.33,0,3,No
44,138318,475,7,92782,0.092,0,3,Yes
45,49031,530,12,31818,0.217,1,0,No
27,119786,617,30,16718,0.47,3,3,No
26,112389,766,7,8894,0.275,3,1,No
44,174049,739,25,76265,0.102,2,2,Yes
53,67707,355,12,72207,0.292,3,1,No
49,170537,630,23,69938,0.358,4,1,No
63,100761,572,11,36151,0.2,0,3,Yes
42,172712,320,12,17831,0.153,4,0,No
46,56535,464,29,26863,0.507,2,0,No
48,195352,791,26,59605,0.091,4,0,Yes
41,27991,717,16,31948,0.624,2,2,No
27,173873,566,14,73870,0.055,4,0,No
37,114680,637,27,29521,0.441,2,0,No
40,32965,487,8,21020,0.13,0,3,No
61,169802,774,19,93988,0.378,2,4,No
40,54553,507,3,9549,0.162,3,4,No
42,143802,373,23,32173,0.071,1,3,No
48,33301,693,11,26096,0.566,2,0,Yes
60,43936,789,23,8458,0.304,2,4,No
27,170227,325,21,43052,0.215,2,0,No
21,152978,836,3,91544,0.618,1,1,No
52,152230,814,12,72232,0.099,3,2,Yes
33,73848,556,2,44460,0.259,3,0,No
50,27042,579,4,93190,0.156,1,3,No
43,174637,332,12,18728,0.645,3,3,No
39,62260,593,13,10882,0.378,1,3,No
52,61326,607,7,51363,0.537,5,2,No
50,67581,590,22,49663,0.148,2,0,No
49,159730,603,10,29941,0.233,0,4,No
65,106855,342,7,43969,0.422,4,1,No
49,109614,779,30,25143,0.157,5,0,No
50,127188,382,29,77574,0.35,4,2,No
36,193620,503,11,65913,0.609,5,0,No
60,175740,437,10,17722,0.608,2,1,Yes
39,196357,382,16,39157,0.263,1,2,Yes
38,178618,450,26,18839,0.36,0,4,No
21,62874,618,12,68210,0.169,2,0,No
34,76318,546,3,91239,0.637,2,2,No
22,62165,336,12,82232,0.362,2,0,No
48,81820,567,8,64244,0.174,4,2,No
50,70411,414,21,57824,0.557,2,1,No
58,110312,380,13,25110,0.302,5,3,No
24,61479,826,11,42865,0.432,4,0,No
21,145567,635,25,30626,0.556,3,2,No
28,124890,383,23,34230,0.236,2,2,No
49,64906,453,29,75809,0.397,5,2,No
59,154523,552,12,35151,0.084,0,1,No
23,98198,801,7,89392,0.191,4,3,No
52,97940,747,4,85392,0.133,1,0,No
30,198677,572,10,64573,0.437,3,2,No
30,34542,806,23,81294,0.203,2,0,No
39,52774,431,19,8611,0.506,4,0,No
54,164628,624,5,89957,0.507,1,2,No
53,103342,650,6,20421,0.521,5,4,No
43,142887,382,21,63294,0.13,2,3,No
48,198658,425,21,65018,0.366,5,2,No
52,151081,513,30,10192,0.457,4,1,No
27,39864,761,23,84970,0.244,2,0,No
49,120552,404,29,95814,0.206,4,0,No
28,83989,670,14,26810,0.481,0,0,Yes
21,81093,362,4,43092,0.261,0,1,No
23,58749,768,23,37559,0.199,5,2,No
44,84739,325,8,77259,0.388,3,3,No
43,199068,300,27,6289,0.422,0,2,Yes
28,42305,393,19,76033,0.516,0,4,No
57,102474,751,30,19873,0.075,2,1,Yes
23,41318,311,18,8966,0.155,1,3,No
53,77810,597,4,20284,0.516,5,3,No
48,151662,719,12,96050,0.369,4,4,Yes
28,146752,466,25,96802,0.534,4,4,No
54,193892,553,25,88221,0.319,3,1,No
55,86800,593,11,81395,0.326,0,2,No
52,95942,443,4,27304,0.277,3,0,No
44,45661,508,29,8545,0.465,2,0,No
34,108394,525,6,20198,0.404,3,3,No
52,55816,757,2,65596,0.286,1,4,No
63,37850,583,12,49380,0.163,0,3,No
36,195938,785,10,79084,0.051,4,1,Yes
24,182716,410,9,62466,0.105,4,3,No
57,77919,649,29,95425,0.115,4,2,No
41,52428,632,8,7318,0.392,3,2,No
34,130023,379,29,26685,0.506,4,0,No
51,139160,685,28,86650,0.324,5,1,No
38,131898,703,5,15941,0.299,0,4,No
27,189452,627,13,64448,0.129,2,0,No
30,97822,593,9,62983,0.591,3,3,No
27,100604,793,24,40918,0.491,3,3,No
53,159089,483,16,93121,0.3,0,2,No
43,34926,511,1,41345,0.108,1,3,No
41,69508,550,25,63784,0.558,5,4,No
39,179558,466,1,30133,0.152,1,2,No
39,150799,842,26,28247,0.454,2,0,Yes
56,120933,461,23,91013,0.254,0,4,No
49,185583,572,3,87785,0.566,2,2,No
38,150030,835,6,29660,0.402,1,2,Yes
22,139541,718,19,73075,0.186,4,3,No
21,35002,706,3,53776,0.058,3,0,No
25,73586,691,7,26552,0.177,4,1,No
40,93737,737,13,91854,0.269,1,2,No
31,154157,386,26,57045,0.475,2,4,No
62,52048,704,25,17637,0.18,1,3,No
22,196396,574,19,61151,0.207,4,3,No
23,152912,714,2,28986,0.311,5,0,No
